metric,previous_month,current_month,spearman_month_to_month
share_monthly_network_flow,2021-07-01,2021-08-01,0.8097062386563336
share_monthly_network_flow,2021-08-01,2021-09-01,0.8012725431782074
share_monthly_network_flow,2021-09-01,2021-10-01,0.8885370278289566
share_monthly_network_flow,2021-10-01,2021-11-01,0.850746911023508
share_monthly_network_flow,2021-11-01,2021-12-01,0.8023576914642181
share_monthly_network_flow,2021-12-01,2022-01-01,0.7939314398485208
share_monthly_network_flow,2022-01-01,2022-02-01,0.8190506837977557
share_monthly_network_flow,2022-02-01,2022-03-01,0.8387601679637176
share_monthly_network_flow,2022-03-01,2022-04-01,0.858787946845424
share_monthly_network_flow,2022-04-01,2022-05-01,0.852359967310658
share_monthly_network_flow,2022-05-01,2022-06-01,0.8460194903211887
share_monthly_network_flow,2022-06-01,2022-07-01,0.8363049376600783
share_monthly_network_flow,2022-07-01,2022-08-01,0.8353688680060257
share_monthly_network_flow,2022-08-01,2022-09-01,0.836875495098236
share_monthly_network_flow,2022-09-01,2022-10-01,0.8468415574850453
share_monthly_network_flow,2022-10-01,2022-11-01,0.863370140304172
share_monthly_network_flow,2022-11-01,2022-12-01,0.8483710140791101
share_monthly_network_flow,2022-12-01,2023-01-01,0.8552520781781439
share_monthly_network_flow,2023-01-01,2023-02-01,0.812149784189753
share_monthly_network_flow,2023-02-01,2023-03-01,0.8119850133629111
share_monthly_network_flow,2023-03-01,2023-04-01,0.8067895403252149
share_monthly_network_flow,2023-04-01,2023-05-01,0.793034302530501
share_monthly_network_flow,2023-05-01,2023-06-01,0.8407882948333566
share_monthly_network_flow,2023-06-01,2023-07-01,0.7662037543858327
share_monthly_network_flow,2023-07-01,2023-08-01,0.7743235873410917
share_monthly_network_flow,2023-08-01,2023-09-01,0.8066670510791376
share_monthly_network_flow,2023-09-01,2023-10-01,0.8111531832122153
share_monthly_network_flow,2023-10-01,2023-11-01,0.8100700884468307
share_monthly_network_flow,2023-11-01,2023-12-01,0.8204839180960956
share_monthly_network_flow,2023-12-01,2024-01-01,0.8090359089979324
share_monthly_network_flow,2024-01-01,2024-02-01,0.7998134940066376
share_monthly_network_flow,2024-02-01,2024-03-01,0.8297390024474921
share_monthly_network_flow,2024-03-01,2024-04-01,0.8198912461054966
share_monthly_network_flow,2024-04-01,2024-05-01,0.721589438377446
share_monthly_network_flow,2024-05-01,2024-06-01,0.7265481639062624
share_monthly_network_flow,2024-06-01,2024-07-01,0.6956915515488302
share_monthly_network_flow,2024-07-01,2024-08-01,0.7313757182525147
share_monthly_network_flow,2024-08-01,2024-09-01,0.686000773541144
share_monthly_network_flow,2024-09-01,2024-10-01,0.7470540901720686
share_monthly_network_flow,2024-10-01,2024-11-01,0.6666536618047615
share_monthly_network_flow,2024-11-01,2024-12-01,0.7168980099779185
