node_id,node_type,metric_value,rank,percentile_rank,top_5pct,top_10pct,top_20pct,period_month,metric
LNGN0449,terminal,0.005650489219603341,42.0,0.7807486631016043,False,False,False,2022-09-01,share_monthly_network_flow
LNGN0452,terminal,0.01823433475794473,16.0,0.9197860962566845,False,True,True,2022-09-01,share_monthly_network_flow
LNGN0453,terminal,0.0018709724937564724,76.0,0.5989304812834224,False,False,False,2022-09-01,share_monthly_network_flow
LNGN0460,terminal,0.0,99.0,0.24064171122994651,False,False,False,2022-09-01,share_monthly_network_flow
LNGN0463,terminal,0.00896326357474031,31.0,0.839572192513369,False,False,True,2022-09-01,share_monthly_network_flow
LNGN0464,terminal,0.016320395163314197,19.0,0.9037433155080213,False,True,True,2022-09-01,share_monthly_network_flow
LNGN0472,terminal,0.00168548515094522,88.0,0.5347593582887701,False,False,False,2022-09-01,share_monthly_network_flow
LNGN0473,terminal,0.0023604711113090378,66.0,0.6524064171122995,False,False,False,2022-09-01,share_monthly_network_flow
LNGN0474,terminal,0.008491169352478501,32.0,0.8342245989304813,False,False,True,2022-09-01,share_monthly_network_flow
CP001,chokepoint,4614124.0,7.0,0.9652406417112299,True,True,True,2022-10-01,node_throughput
CP002,chokepoint,2215991.0,12.0,0.9385026737967914,False,True,True,2022-10-01,node_throughput
CP003,chokepoint,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
CP004,chokepoint,4614124.0,7.0,0.9652406417112299,True,True,True,2022-10-01,node_throughput
CP005,chokepoint,5203241.0,5.0,0.9786096256684492,True,True,True,2022-10-01,node_throughput
CP006,chokepoint,8338262.0,1.0,1.0,True,True,True,2022-10-01,node_throughput
CP007,chokepoint,907852.0,31.0,0.839572192513369,False,False,True,2022-10-01,node_throughput
CP008,chokepoint,5226343.0,4.0,0.983957219251337,True,True,True,2022-10-01,node_throughput
CP009,chokepoint,5445223.0,3.0,0.9893048128342246,True,True,True,2022-10-01,node_throughput
CP010,chokepoint,558969.0,44.0,0.7700534759358288,False,False,False,2022-10-01,node_throughput
CP011,chokepoint,4707741.0,6.0,0.9732620320855615,True,True,True,2022-10-01,node_throughput
CP012,chokepoint,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
CP013,chokepoint,1483991.0,18.0,0.9090909090909091,False,True,True,2022-10-01,node_throughput
CP014,chokepoint,1195052.0,24.0,0.8770053475935828,False,False,True,2022-10-01,node_throughput
CP015,chokepoint,815700.0,33.0,0.8262032085561497,False,False,True,2022-10-01,node_throughput
CP016,chokepoint,1723115.0,16.0,0.9197860962566845,False,True,True,2022-10-01,node_throughput
CP017,chokepoint,892372.0,32.0,0.8342245989304813,False,False,True,2022-10-01,node_throughput
CP018,chokepoint,167000.0,83.0,0.5614973262032086,False,False,False,2022-10-01,node_throughput
CP019,chokepoint,737852.0,38.0,0.8021390374331551,False,False,True,2022-10-01,node_throughput
CP020,chokepoint,815700.0,33.0,0.8262032085561497,False,False,True,2022-10-01,node_throughput
CP021,chokepoint,160000.0,85.0,0.5427807486631016,False,False,False,2022-10-01,node_throughput
CP022,chokepoint,2215991.0,12.0,0.9385026737967914,False,True,True,2022-10-01,node_throughput
CP023,chokepoint,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
CP024,chokepoint,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
CP025,chokepoint,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
CP026,chokepoint,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
CP027,chokepoint,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
CP028,chokepoint,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0004,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0006,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0008,terminal,676000.0,40.0,0.7914438502673797,False,False,False,2022-10-01,node_throughput
LNGN0013,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0017,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0025,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0026,terminal,1148758.0,27.0,0.8609625668449198,False,False,True,2022-10-01,node_throughput
LNGN0027,terminal,167062.0,81.0,0.56951871657754,False,False,False,2022-10-01,node_throughput
LNGN0031,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0035,terminal,137354.0,96.0,0.4919786096256685,False,False,False,2022-10-01,node_throughput
LNGN0037,terminal,513835.0,50.0,0.7379679144385026,False,False,False,2022-10-01,node_throughput
LNGN0039,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0040,terminal,177000.0,74.0,0.6096256684491979,False,False,False,2022-10-01,node_throughput
LNGN0044,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0045,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0050,terminal,1862186.0,15.0,0.9251336898395722,False,True,True,2022-10-01,node_throughput
LNGN0052,terminal,170000.0,80.0,0.5775401069518716,False,False,False,2022-10-01,node_throughput
LNGN0055,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0056,terminal,668800.0,41.0,0.786096256684492,False,False,False,2022-10-01,node_throughput
LNGN0059,terminal,180000.0,73.0,0.6149732620320856,False,False,False,2022-10-01,node_throughput
LNGN0069,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0070,terminal,2047017.0,14.0,0.93048128342246,False,True,True,2022-10-01,node_throughput
LNGN0074,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0075,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0076,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0079,terminal,174000.0,75.0,0.6042780748663101,False,False,False,2022-10-01,node_throughput
LNGN0081,terminal,172717.0,77.0,0.5935828877005348,False,False,False,2022-10-01,node_throughput
LNGN0083,terminal,507800.0,51.0,0.732620320855615,False,False,False,2022-10-01,node_throughput
LNGN0085,terminal,546200.0,45.0,0.7647058823529411,False,False,False,2022-10-01,node_throughput
LNGN0087,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0097,terminal,492280.0,52.0,0.7272727272727273,False,False,False,2022-10-01,node_throughput
LNGN0098,terminal,164000.0,84.0,0.5561497326203209,False,False,False,2022-10-01,node_throughput
LNGN0100,terminal,172000.0,78.0,0.5855614973262032,False,False,False,2022-10-01,node_throughput
LNGN0101,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0102,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0103,terminal,172000.0,78.0,0.5855614973262032,False,False,False,2022-10-01,node_throughput
LNGN0108,terminal,149700.0,90.0,0.5240641711229946,False,False,False,2022-10-01,node_throughput
LNGN0109,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0112,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0115,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0121,terminal,1185235.0,26.0,0.8663101604278075,False,False,True,2022-10-01,node_throughput
LNGN0122,terminal,22969.0,103.0,0.45454545454545453,False,False,False,2022-10-01,node_throughput
LNGN0124,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0130,terminal,703177.0,39.0,0.7967914438502673,False,False,False,2022-10-01,node_throughput
LNGN0132,terminal,1468610.0,19.0,0.9037433155080213,False,True,True,2022-10-01,node_throughput
LNGN0136,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0138,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0142,terminal,1348400.0,22.0,0.8877005347593583,False,False,True,2022-10-01,node_throughput
LNGN0143,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0144,terminal,1139335.0,28.0,0.8556149732620321,False,False,True,2022-10-01,node_throughput
LNGN0148,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0150,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0156,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0163,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0164,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0165,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0166,terminal,780432.0,36.0,0.8128342245989305,False,False,True,2022-10-01,node_throughput
LNGN0168,terminal,527500.0,47.0,0.7540106951871658,False,False,False,2022-10-01,node_throughput
LNGN0170,terminal,347000.0,61.0,0.679144385026738,False,False,False,2022-10-01,node_throughput
LNGN0173,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0174,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0175,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0176,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0178,terminal,290000.0,69.0,0.6363636363636364,False,False,False,2022-10-01,node_throughput
LNGN0180,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0181,terminal,462000.0,56.0,0.7058823529411765,False,False,False,2022-10-01,node_throughput
LNGN0182,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0186,terminal,160000.0,85.0,0.5427807486631016,False,False,False,2022-10-01,node_throughput
LNGN0190,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0191,terminal,145700.0,93.0,0.5053475935828877,False,False,False,2022-10-01,node_throughput
LNGN0195,terminal,541100.0,46.0,0.7593582887700535,False,False,False,2022-10-01,node_throughput
LNGN0199,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0206,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0207,terminal,160000.0,85.0,0.5427807486631016,False,False,False,2022-10-01,node_throughput
LNGN0208,terminal,516000.0,49.0,0.7433155080213903,False,False,False,2022-10-01,node_throughput
LNGN0210,terminal,283700.0,70.0,0.6310160427807486,False,False,False,2022-10-01,node_throughput
LNGN0212,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0219,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0222,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0230,terminal,290600.0,68.0,0.6417112299465241,False,False,False,2022-10-01,node_throughput
LNGN0232,terminal,488058.0,53.0,0.7219251336898396,False,False,False,2022-10-01,node_throughput
LNGN0237,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0238,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0241,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0243,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0244,terminal,1186687.0,25.0,0.8716577540106952,False,False,True,2022-10-01,node_throughput
LNGN0248,terminal,173400.0,76.0,0.5989304812834224,False,False,False,2022-10-01,node_throughput
LNGN0250,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0251,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0253,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0258,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0261,terminal,1705452.0,17.0,0.9144385026737968,False,True,True,2022-10-01,node_throughput
LNGN0262,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0268,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0270,terminal,600977.0,43.0,0.7754010695187166,False,False,False,2022-10-01,node_throughput
LNGN0272,terminal,167062.0,81.0,0.56951871657754,False,False,False,2022-10-01,node_throughput
LNGN0274,terminal,311680.0,66.0,0.6524064171122995,False,False,False,2022-10-01,node_throughput
LNGN0278,terminal,75500.0,100.0,0.47058823529411764,False,False,False,2022-10-01,node_throughput
LNGN0285,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0287,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0288,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0290,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0291,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0293,terminal,90000.0,98.0,0.4786096256684492,False,False,False,2022-10-01,node_throughput
LNGN0294,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0297,terminal,1227333.0,23.0,0.8823529411764706,False,False,True,2022-10-01,node_throughput
LNGN0299,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0307,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0308,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0309,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0312,terminal,324000.0,63.0,0.6684491978609626,False,False,False,2022-10-01,node_throughput
LNGN0314,terminal,1075974.0,29.0,0.8502673796791443,False,False,True,2022-10-01,node_throughput
LNGN0319,terminal,967700.0,30.0,0.8449197860962567,False,False,True,2022-10-01,node_throughput
LNGN0322,terminal,341000.0,62.0,0.6737967914438503,False,False,False,2022-10-01,node_throughput
LNGN0324,terminal,160000.0,85.0,0.5427807486631016,False,False,False,2022-10-01,node_throughput
LNGN0328,terminal,7955762.0,2.0,0.9946524064171123,True,True,True,2022-10-01,node_throughput
LNGN0331,terminal,147208.0,91.0,0.5187165775401069,False,False,False,2022-10-01,node_throughput
LNGN0334,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0344,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0345,terminal,3371274.0,9.0,0.9572192513368984,True,True,True,2022-10-01,node_throughput
LNGN0347,terminal,318300.0,65.0,0.6577540106951871,False,False,False,2022-10-01,node_throughput
LNGN0348,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0351,terminal,270000.0,71.0,0.6256684491978609,False,False,False,2022-10-01,node_throughput
LNGN0354,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0359,terminal,138028.0,95.0,0.49732620320855614,False,False,False,2022-10-01,node_throughput
LNGN0361,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0362,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0363,terminal,210000.0,72.0,0.6203208556149733,False,False,False,2022-10-01,node_throughput
LNGN0364,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0372,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0374,terminal,460300.0,57.0,0.7005347593582888,False,False,False,2022-10-01,node_throughput
LNGN0378,terminal,302000.0,67.0,0.6470588235294118,False,False,False,2022-10-01,node_throughput
LNGN0381,terminal,1400184.0,20.0,0.8983957219251337,False,False,True,2022-10-01,node_throughput
LNGN0382,terminal,155000.0,89.0,0.5294117647058824,False,False,False,2022-10-01,node_throughput
LNGN0385,terminal,1386900.0,21.0,0.893048128342246,False,False,True,2022-10-01,node_throughput
LNGN0391,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0398,terminal,422621.0,58.0,0.6951871657754011,False,False,False,2022-10-01,node_throughput
LNGN0405,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0421,terminal,374220.0,60.0,0.6844919786096256,False,False,False,2022-10-01,node_throughput
LNGN0423,terminal,90000.0,98.0,0.4786096256684492,False,False,False,2022-10-01,node_throughput
LNGN0425,terminal,127544.0,97.0,0.48663101604278075,False,False,False,2022-10-01,node_throughput
LNGN0426,terminal,485680.0,54.0,0.7165775401069518,False,False,False,2022-10-01,node_throughput
LNGN0427,terminal,40969.0,102.0,0.45989304812834225,False,False,False,2022-10-01,node_throughput
LNGN0428,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0429,terminal,319952.0,64.0,0.6631016042780749,False,False,False,2022-10-01,node_throughput
LNGN0435,terminal,63938.0,101.0,0.46524064171123,False,False,False,2022-10-01,node_throughput
LNGN0437,terminal,764266.0,37.0,0.8074866310160428,False,False,True,2022-10-01,node_throughput
LNGN0441,terminal,655482.0,42.0,0.7807486631016043,False,False,False,2022-10-01,node_throughput
LNGN0442,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0447,terminal,145700.0,93.0,0.5053475935828877,False,False,False,2022-10-01,node_throughput
LNGN0449,terminal,518152.0,48.0,0.7486631016042781,False,False,False,2022-10-01,node_throughput
LNGN0452,terminal,3010802.0,10.0,0.9518716577540107,True,True,True,2022-10-01,node_throughput
LNGN0453,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0460,terminal,477482.0,55.0,0.7112299465240641,False,False,False,2022-10-01,node_throughput
LNGN0463,terminal,807300.0,35.0,0.8181818181818182,False,False,True,2022-10-01,node_throughput
LNGN0464,terminal,2251100.0,11.0,0.946524064171123,False,True,True,2022-10-01,node_throughput
LNGN0472,terminal,145702.0,92.0,0.5133689839572193,False,False,False,2022-10-01,node_throughput
LNGN0473,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,node_throughput
LNGN0474,terminal,376000.0,59.0,0.6898395721925134,False,False,False,2022-10-01,node_throughput
CP001,chokepoint,24.0,7.0,0.9652406417112299,True,True,True,2022-10-01,total_voyages
CP002,chokepoint,13.0,11.0,0.9438502673796791,False,True,True,2022-10-01,total_voyages
CP003,chokepoint,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
CP004,chokepoint,24.0,7.0,0.9652406417112299,True,True,True,2022-10-01,total_voyages
CP005,chokepoint,27.0,5.0,0.9786096256684492,True,True,True,2022-10-01,total_voyages
CP006,chokepoint,42.0,1.0,1.0,True,True,True,2022-10-01,total_voyages
CP007,chokepoint,6.0,28.0,0.8529411764705882,False,False,True,2022-10-01,total_voyages
CP008,chokepoint,28.0,4.0,0.983957219251337,True,True,True,2022-10-01,total_voyages
CP009,chokepoint,30.0,3.0,0.9893048128342246,True,True,True,2022-10-01,total_voyages
CP010,chokepoint,4.0,37.0,0.7834224598930482,False,False,True,2022-10-01,total_voyages
CP011,chokepoint,26.0,6.0,0.9732620320855615,True,True,True,2022-10-01,total_voyages
CP012,chokepoint,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
CP013,chokepoint,9.0,18.0,0.9010695187165776,False,True,True,2022-10-01,total_voyages
CP014,chokepoint,7.0,24.0,0.8689839572192514,False,False,True,2022-10-01,total_voyages
CP015,chokepoint,5.0,30.0,0.8288770053475936,False,False,True,2022-10-01,total_voyages
CP016,chokepoint,12.0,13.0,0.93048128342246,False,True,True,2022-10-01,total_voyages
CP017,chokepoint,5.0,30.0,0.8288770053475936,False,False,True,2022-10-01,total_voyages
CP018,chokepoint,1.0,76.0,0.5267379679144385,False,False,False,2022-10-01,total_voyages
CP019,chokepoint,5.0,30.0,0.8288770053475936,False,False,True,2022-10-01,total_voyages
CP020,chokepoint,5.0,30.0,0.8288770053475936,False,False,True,2022-10-01,total_voyages
CP021,chokepoint,1.0,76.0,0.5267379679144385,False,False,False,2022-10-01,total_voyages
CP022,chokepoint,13.0,11.0,0.9438502673796791,False,True,True,2022-10-01,total_voyages
CP023,chokepoint,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
CP024,chokepoint,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
CP025,chokepoint,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
CP026,chokepoint,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
CP027,chokepoint,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
CP028,chokepoint,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0004,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0006,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0008,terminal,4.0,37.0,0.7834224598930482,False,False,True,2022-10-01,total_voyages
LNGN0013,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0017,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0025,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0026,terminal,7.0,24.0,0.8689839572192514,False,False,True,2022-10-01,total_voyages
LNGN0027,terminal,1.0,76.0,0.5267379679144385,False,False,False,2022-10-01,total_voyages
LNGN0031,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0035,terminal,1.0,76.0,0.5267379679144385,False,False,False,2022-10-01,total_voyages
LNGN0037,terminal,3.0,47.0,0.7192513368983957,False,False,False,2022-10-01,total_voyages
LNGN0039,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0040,terminal,1.0,76.0,0.5267379679144385,False,False,False,2022-10-01,total_voyages
LNGN0044,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0045,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0050,terminal,11.0,16.0,0.9171122994652406,False,True,True,2022-10-01,total_voyages
LNGN0052,terminal,1.0,76.0,0.5267379679144385,False,False,False,2022-10-01,total_voyages
LNGN0055,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0056,terminal,4.0,37.0,0.7834224598930482,False,False,True,2022-10-01,total_voyages
LNGN0059,terminal,1.0,76.0,0.5267379679144385,False,False,False,2022-10-01,total_voyages
LNGN0069,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0070,terminal,12.0,13.0,0.93048128342246,False,True,True,2022-10-01,total_voyages
LNGN0074,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0075,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0076,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0079,terminal,1.0,76.0,0.5267379679144385,False,False,False,2022-10-01,total_voyages
LNGN0081,terminal,1.0,76.0,0.5267379679144385,False,False,False,2022-10-01,total_voyages
LNGN0083,terminal,3.0,47.0,0.7192513368983957,False,False,False,2022-10-01,total_voyages
LNGN0085,terminal,4.0,37.0,0.7834224598930482,False,False,True,2022-10-01,total_voyages
LNGN0087,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0097,terminal,3.0,47.0,0.7192513368983957,False,False,False,2022-10-01,total_voyages
LNGN0098,terminal,1.0,76.0,0.5267379679144385,False,False,False,2022-10-01,total_voyages
LNGN0100,terminal,1.0,76.0,0.5267379679144385,False,False,False,2022-10-01,total_voyages
LNGN0101,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0102,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0103,terminal,1.0,76.0,0.5267379679144385,False,False,False,2022-10-01,total_voyages
LNGN0108,terminal,1.0,76.0,0.5267379679144385,False,False,False,2022-10-01,total_voyages
LNGN0109,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0112,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0115,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0121,terminal,8.0,22.0,0.8850267379679144,False,False,True,2022-10-01,total_voyages
LNGN0122,terminal,1.0,76.0,0.5267379679144385,False,False,False,2022-10-01,total_voyages
LNGN0124,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0130,terminal,4.0,37.0,0.7834224598930482,False,False,True,2022-10-01,total_voyages
LNGN0132,terminal,9.0,18.0,0.9010695187165776,False,True,True,2022-10-01,total_voyages
LNGN0136,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0138,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0142,terminal,8.0,22.0,0.8850267379679144,False,False,True,2022-10-01,total_voyages
LNGN0143,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0144,terminal,6.0,28.0,0.8529411764705882,False,False,True,2022-10-01,total_voyages
LNGN0148,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0150,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0156,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0163,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0164,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0165,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0166,terminal,5.0,30.0,0.8288770053475936,False,False,True,2022-10-01,total_voyages
LNGN0168,terminal,3.0,47.0,0.7192513368983957,False,False,False,2022-10-01,total_voyages
LNGN0170,terminal,2.0,61.0,0.6417112299465241,False,False,False,2022-10-01,total_voyages
LNGN0173,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0174,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0175,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0176,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0178,terminal,2.0,61.0,0.6417112299465241,False,False,False,2022-10-01,total_voyages
LNGN0180,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0181,terminal,3.0,47.0,0.7192513368983957,False,False,False,2022-10-01,total_voyages
LNGN0182,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
LNGN0186,terminal,1.0,76.0,0.5267379679144385,False,False,False,2022-10-01,total_voyages
LNGN0190,terminal,0.0,104.0,0.22727272727272727,False,False,False,2022-10-01,total_voyages
