node_id,node_type,metric,months,active_months,mean,std,coefficient_of_variation,min,max,lag1_autocorrelation,mean_absolute_monthly_change,mean_rank,median_rank,best_rank,worst_rank,rank_std,mean_percentile_rank,top_5pct_months,top_10pct_months,top_20pct_months,months_observed,top_5pct_share,top_10pct_share,top_20pct_share
LNGN0039,terminal,total_degree,60,11,0.18333333333333332,0.3902049294994231,2.128390524542308,0.0,1.0,0.5957000372022986,0.11864406779661017,88.61666666666666,91.0,33.0,122.0,19.106385184075503,0.30868983957219254,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0039,terminal,total_route_exposure,60,11,0.21666666666666667,0.4903014177279,2.2629296202826152,0.0,2.0,0.531326785958715,0.1864406779661017,89.36666666666666,91.0,27.0,122.0,19.18418015870321,0.30975935828877005,0,0,2,60,0.0,0.0,0.03333333333333333
LNGN0039,terminal,total_voyages,60,11,0.23333333333333334,0.5634839166238779,2.414931071245191,0.0,3.0,0.4300650937594556,0.22033898305084745,90.93333333333334,92.0,34.0,122.0,17.378992448674165,0.30606060606060603,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0040,terminal,betweenness,60,44,0.0,0.0,,0.0,0.0,,0.0,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0040,terminal,node_throughput,60,44,233785.23333333334,212042.7831287721,0.9069981884888314,0.0,778700.0,0.11094871474136699,210774.66101694916,71.26666666666667,72.0,37.0,118.0,18.617348084985526,0.5515597147950089,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0040,terminal,pagerank,60,44,0.007259110164104324,0.004836211720734717,0.6662265224530367,0.0,0.014845898996015404,0.245887998936147,0.004409671595155199,53.03333333333333,47.5,11.0,118.0,25.945161638143215,0.6517379679144385,0,1,23,60,0.0,0.016666666666666666,0.38333333333333336
LNGN0040,terminal,share_monthly_network_flow,60,44,0.002492076754696165,0.002161207808199844,0.8672316388839874,0.0,0.006919144374866526,0.061135304954000824,0.0023361352418415017,71.26666666666667,72.0,37.0,118.0,18.617348084985526,0.5515597147950089,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0040,terminal,total_degree,60,44,1.0166666666666666,0.7476894729916952,0.7354322685164215,0.0,2.0,0.30708984759317387,0.6271186440677966,59.483333333333334,55.0,24.0,118.0,22.028865244374302,0.5499554367201427,0,0,11,60,0.0,0.0,0.18333333333333332
LNGN0040,terminal,total_route_exposure,60,44,1.25,1.0989208882554138,0.8791367106043311,0.0,4.0,0.1552437620380301,1.0338983050847457,63.233333333333334,62.0,29.0,118.0,21.17991266660398,0.5457219251336898,0,0,7,60,0.0,0.0,0.11666666666666667
LNGN0040,terminal,total_voyages,60,44,1.4166666666666667,1.3056807649218876,0.921657010533097,0.0,5.0,0.12046874198012467,1.271186440677966,67.08333333333333,66.0,36.0,118.0,19.49123372417445,0.5348484848484849,0,0,2,60,0.0,0.0,0.03333333333333333
LNGN0044,terminal,betweenness,60,28,0.0,0.0,,0.0,0.0,,0.0,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0044,terminal,node_throughput,60,28,15456.333333333334,20434.042793924917,1.3220498259995848,0.0,72000.0,0.3780315339473173,15718.305084745763,96.31666666666666,94.0,71.0,123.0,12.862363526204126,0.353475935828877,0,0,0,60,0.0,0.0,0.0
LNGN0044,terminal,pagerank,60,28,0.003296078112568525,0.003645442782975002,1.105994050648948,0.0,0.009472540262214692,0.26517498772802506,0.00275468104562455,78.58333333333333,82.0,41.0,112.0,18.153107467716467,0.4487967914438503,0,0,0,60,0.0,0.0,0.0
LNGN0044,terminal,share_monthly_network_flow,60,28,0.00017355143819601718,0.00024656111250056194,1.4206803185467365,0.0,0.0011058626834025262,0.3839769888247169,0.00018263284708773753,96.31666666666666,94.0,71.0,123.0,12.862363526204126,0.353475935828877,0,0,0,60,0.0,0.0,0.0
LNGN0044,terminal,total_degree,60,28,0.5166666666666667,0.5963637459756623,1.154252411565798,0.0,2.0,0.27577741407528633,0.4406779661016949,74.81666666666666,77.0,13.0,112.0,21.01532263161178,0.4151960784313725,0,1,2,60,0.0,0.016666666666666666,0.03333333333333333
LNGN0044,terminal,total_route_exposure,60,28,0.5166666666666667,0.5963637459756623,1.154252411565798,0.0,2.0,0.27577741407528633,0.4406779661016949,79.26666666666667,82.0,17.0,112.0,17.58549736328558,0.40254010695187165,0,1,1,60,0.0,0.016666666666666666,0.016666666666666666
LNGN0044,terminal,total_voyages,60,28,0.7666666666666667,1.014582934546726,1.323369045060947,0.0,4.0,0.36809470124013544,0.7796610169491526,78.9,84.5,24.0,112.0,19.71637880596584,0.4195632798573975,0,0,3,60,0.0,0.0,0.05
LNGN0045,terminal,betweenness,60,7,0.0,0.0,,0.0,0.0,,0.0,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0045,terminal,node_throughput,60,7,19610.133333333335,54519.21065604483,2.780155021351792,0.0,174000.0,0.4923529303828638,18128.542372881355,94.68333333333334,94.5,73.0,122.0,11.467702127732286,0.2804367201426025,0,0,0,60,0.0,0.0,0.0
LNGN0045,terminal,pagerank,60,7,0.000652199752820657,0.0018135311256091415,2.780637554316629,0.0,0.006074844821556063,0.5179683201496851,0.0005791120442424454,93.81666666666666,93.0,73.0,122.0,11.804181486446733,0.2862299465240642,0,0,0,60,0.0,0.0,0.0
LNGN0045,terminal,share_monthly_network_flow,60,7,0.00016145391729562115,0.0004493666005057533,2.78324990828786,0.0,0.0015222584873878743,0.46765362178501246,0.0001604434715038285,94.68333333333334,94.5,73.0,122.0,11.467702127732286,0.2804367201426025,0,0,0,60,0.0,0.0,0.0
LNGN0045,terminal,total_degree,60,7,0.11666666666666667,0.3237317715130933,2.774843755826514,0.0,1.0,0.5137362637362631,0.1016949152542373,91.53333333333333,92.5,60.0,122.0,14.734332864834819,0.2827540106951872,0,0,0,60,0.0,0.0,0.0
LNGN0045,terminal,total_route_exposure,60,7,0.11666666666666667,0.3237317715130933,2.774843755826514,0.0,1.0,0.5137362637362631,0.1016949152542373,92.81666666666666,92.5,73.0,122.0,12.700582752767176,0.27932263814616753,0,0,0,60,0.0,0.0,0.0
LNGN0045,terminal,total_voyages,60,7,0.11666666666666667,0.3237317715130933,2.774843755826514,0.0,1.0,0.5137362637362631,0.1016949152542373,93.83333333333333,92.5,73.0,122.0,11.699872035612938,0.2766042780748663,0,0,0,60,0.0,0.0,0.0
LNGN0050,terminal,betweenness,60,58,0.0,0.0,,0.0,0.0,,0.0,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0050,terminal,node_throughput,60,58,1119806.1166666667,634439.3456502802,0.5665617790504838,0.0,2390016.0,0.7245447094944617,358241.76271186443,27.566666666666666,23.5,10.0,89.0,15.887706223352318,0.8483511586452762,1,23,50,60,0.016666666666666666,0.38333333333333336,0.8333333333333334
LNGN0050,terminal,pagerank,60,58,0.005915708375350892,0.0013173665909737976,0.22268957619055343,0.0,0.007505716796232779,0.06973412430588376,0.000677262653612182,76.16666666666667,76.0,53.0,99.0,9.925428166773726,0.534180035650624,0,0,0,60,0.0,0.0,0.0
LNGN0050,terminal,share_monthly_network_flow,60,58,0.011795839242182296,0.005235074389395162,0.44380686120868534,0.0,0.024652747790708664,0.5795838289577613,0.0038366411292148172,27.566666666666666,23.5,10.0,89.0,15.887706223352318,0.8483511586452762,1,23,50,60,0.016666666666666666,0.38333333333333336,0.8333333333333334
LNGN0050,terminal,total_degree,60,58,3.433333333333333,1.6505434817994753,0.4807408199415948,0.0,7.0,0.5354687727647598,1.11864406779661,23.65,20.5,7.0,89.0,14.863018604371664,0.8360516934046346,3,27,54,60,0.05,0.45,0.9
LNGN0050,terminal,total_route_exposure,60,58,5.95,3.222931605788931,0.5416691774435178,0.0,12.0,0.6631559075468098,1.9322033898305084,21.333333333333332,18.0,8.0,89.0,14.458200027064185,0.8642156862745097,10,37,55,60,0.16666666666666666,0.6166666666666667,0.9166666666666666
LNGN0050,terminal,total_voyages,60,58,6.583333333333333,3.7157095116735435,0.5644115713934497,0.0,14.0,0.7203256273141612,2.1016949152542375,25.95,22.0,10.0,89.0,14.914928251445351,0.8409536541889483,1,24,52,60,0.016666666666666666,0.4,0.8666666666666667
LNGN0052,terminal,betweenness,60,32,0.0,0.0,,0.0,0.0,,0.0,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0052,terminal,node_throughput,60,32,107953.33333333333,114316.40667969841,1.0589428149172335,0.0,344000.0,0.5478508155084585,72606.77966101695,85.16666666666667,86.0,65.0,112.0,11.596560955244476,0.42455436720142603,0,0,0,60,0.0,0.0,0.0
LNGN0052,terminal,pagerank,60,32,0.0030526011229253754,0.002916229901716896,0.9553262232054112,0.0,0.0070565808568959654,0.3616709208886554,0.0017958658999005109,84.75,86.0,63.0,103.0,9.334871745689636,0.3969696969696969,0,0,0,60,0.0,0.0,0.0
LNGN0052,terminal,share_monthly_network_flow,60,32,0.0010563818895030432,0.001098246045657849,1.0396297556506768,0.0,0.00327285574788393,0.39822074546274444,0.0007869500750578968,85.16666666666667,86.0,65.0,112.0,11.596560955244476,0.42455436720142603,0,0,0,60,0.0,0.0,0.0
LNGN0052,terminal,total_degree,60,32,0.5833333333333334,0.5906522297402891,1.0125466795547813,0.0,2.0,0.45644891122278025,0.3728813559322034,72.58333333333333,71.5,35.0,103.0,17.777620350056257,0.4356060606060606,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0052,terminal,total_route_exposure,60,32,0.5833333333333334,0.5906522297402891,1.0125466795547813,0.0,2.0,0.45644891122278025,0.3728813559322034,77.48333333333333,78.5,47.0,103.0,14.243037748099429,0.4209893048128342,0,0,0,60,0.0,0.0,0.0
LNGN0052,terminal,total_voyages,60,32,0.65,0.684575830567082,1.0531935854878185,0.0,2.0,0.5591531755915314,0.4067796610169492,80.53333333333333,83.5,52.0,103.0,12.626937396795745,0.41631016042780744,0,0,0,60,0.0,0.0,0.0
LNGN0055,terminal,betweenness,60,10,0.0,0.0,,0.0,0.0,,0.0,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0055,terminal,node_throughput,60,10,45509.566666666666,137031.15182042646,3.011040575800395,0.0,851300.0,0.2642514719546829,68968.61016949153,91.5,93.5,40.0,123.0,15.23321526985117,0.30989304812834223,0,0,0,60,0.0,0.0,0.0
LNGN0055,terminal,pagerank,60,10,0.0013847495297731461,0.0034835562917436007,2.5156580427323108,0.0,0.016480845827546855,0.0637795289807489,0.002073244390801535,89.05,91.0,18.0,123.0,19.789078480784397,0.3240641711229947,0,1,2,60,0.0,0.016666666666666666,0.03333333333333333
LNGN0055,terminal,share_monthly_network_flow,60,10,0.0004441936962593106,0.001265267595805726,2.8484591439746376,0.0,0.007496627354269456,0.18281387470770727,0.0007176286242615166,91.5,93.5,40.0,123.0,15.23321526985117,0.30989304812834223,0,0,0,60,0.0,0.0,0.0
LNGN0055,terminal,total_degree,60,10,0.21666666666666667,0.5551505114790766,2.56223312990343,0.0,3.0,0.3383177570093458,0.3050847457627119,88.13333333333334,91.0,30.0,123.0,19.419077346046883,0.309982174688057,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0055,terminal,total_route_exposure,60,10,0.23333333333333334,0.6474635430261866,2.774843755826514,0.0,4.0,0.31112637362637346,0.3389830508474576,89.61666666666666,91.0,32.0,123.0,17.22246430787877,0.3054812834224599,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0055,terminal,total_voyages,60,10,0.26666666666666666,0.7997174642327564,2.9989404908728363,0.0,5.0,0.2565256525652565,0.4067796610169492,90.53333333333333,91.5,36.0,123.0,16.38671088978233,0.3033868092691622,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0056,terminal,betweenness,60,51,0.0,0.0,,0.0,0.0,,0.0,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0056,terminal,node_throughput,60,51,320494.81666666665,249590.21046857082,0.7787652014608375,0.0,1133558.0,0.18555082694529698,235680.91525423728,65.03333333333333,62.0,23.0,110.0,19.198310895569378,0.6157308377896613,0,0,5,60,0.0,0.0,0.08333333333333333
LNGN0056,terminal,pagerank,60,51,0.007073647546654886,0.003310739654091539,0.4680385377212045,0.0,0.012458544605419706,0.12307101040545519,0.0029867290249144377,56.81666666666667,55.5,26.0,104.0,17.877636505020728,0.6607397504456328,0,0,10,60,0.0,0.0,0.16666666666666666
LNGN0056,terminal,share_monthly_network_flow,60,51,0.0034536807960039895,0.002483351446624086,0.7190448664211808,0.0,0.009295384934354526,0.15773647886621525,0.0025520524953841694,65.03333333333333,62.0,23.0,110.0,19.198310895569378,0.6157308377896613,0,0,5,60,0.0,0.0,0.08333333333333333
LNGN0056,terminal,total_degree,60,51,1.2666666666666666,0.8994662573007389,0.7101049399742676,0.0,4.0,0.029649798223314955,0.8305084745762712,52.65,51.5,14.0,104.0,19.022578021295413,0.6079322638146167,0,2,14,60,0.0,0.03333333333333333,0.23333333333333334
LNGN0056,terminal,total_route_exposure,60,51,1.6333333333333333,1.149305857812558,0.7036566476403416,0.0,5.0,0.16868321243096052,1.0677966101694916,54.333333333333336,50.0,28.0,104.0,18.955493516742763,0.6192959001782531,0,0,11,60,0.0,0.0,0.18333333333333332
LNGN0056,terminal,total_voyages,60,51,2.0,1.551379921559174,0.775689960779587,0.0,7.0,0.1718624935556819,1.4406779661016949,58.166666666666664,55.5,22.0,104.0,18.690309885494653,0.6118092691622103,0,0,8,60,0.0,0.0,0.13333333333333333
LNGN0059,terminal,betweenness,60,12,0.0,0.0,,0.0,0.0,,0.0,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0059,terminal,node_throughput,60,12,40700.71666666667,87562.94363641673,2.151385793855802,0.0,335870.0,0.019013010362541473,66181.1186440678,92.9,91.0,56.0,125.0,15.085855986567603,0.31354723707664883,0,0,0,60,0.0,0.0,0.0
LNGN0059,terminal,pagerank,60,12,0.0014438992908987998,0.0030331994108519006,2.1007001180558733,0.0,0.01248711106657197,0.08809165478711165,0.0022615768505751016,89.8,89.5,24.0,125.0,19.332768353326685,0.33057040998217474,0,0,2,60,0.0,0.0,0.03333333333333333
LNGN0059,terminal,share_monthly_network_flow,60,12,0.0004086991236049392,0.0009344368388323463,2.286368589661085,0.0,0.004490953610616659,0.057310392720671004,0.0006668450786718635,92.9,91.0,56.0,125.0,15.085855986567603,0.31354723707664883,0,0,0,60,0.0,0.0,0.0
LNGN0059,terminal,total_degree,60,12,0.23333333333333334,0.49971743428090815,2.141646146918178,0.0,2.0,0.04618937644341804,0.3728813559322034,88.05,89.0,28.0,125.0,20.985406551591826,0.31867201426024955,0,0,2,60,0.0,0.0,0.03333333333333333
LNGN0059,terminal,total_route_exposure,60,12,0.23333333333333334,0.49971743428090815,2.141646146918178,0.0,2.0,0.04618937644341804,0.3728813559322034,89.96666666666667,89.0,42.0,125.0,18.166804021664944,0.31323529411764706,0,0,0,60,0.0,0.0,0.0
LNGN0059,terminal,total_voyages,60,12,0.25,0.5407151573203143,2.162860629281257,0.0,2.0,0.010848126232741655,0.4067796610169492,91.2,89.0,53.0,125.0,16.278091755068857,0.3106951871657754,0,0,0,60,0.0,0.0,0.0
LNGN0069,terminal,betweenness,60,1,0.0,0.0,,0.0,0.0,,0.0,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0069,terminal,node_throughput,60,1,2900.0,22463.30340800302,7.745966692414834,0.0,174000.0,-0.017241379310344793,5898.3050847457625,97.18333333333334,95.0,73.0,127.0,13.387942547296715,0.24968805704099822,0,0,0,60,0.0,0.0,0.0
LNGN0069,terminal,pagerank,60,1,8.920290357745498e-05,0.0006909627199776582,7.745966692414832,0.0,0.0053521742146472985,-0.017241379310344862,0.0001814296343948237,97.06666666666666,95.0,73.0,127.0,13.472969381498736,0.24919786096256685,0,0,0,60,0.0,0.0,0.0
LNGN0069,terminal,share_monthly_network_flow,60,1,2.6447510314825417e-05,0.00020486153399593547,7.745966692414835,0.0,0.001586850618889525,-0.017241379310344834,5.379154640303474e-05,97.18333333333334,95.0,73.0,127.0,13.387942547296715,0.24968805704099822,0,0,0,60,0.0,0.0,0.0
LNGN0069,terminal,total_degree,60,1,0.016666666666666666,0.12909944487358058,7.745966692414835,0.0,1.0,-0.017241379310344834,0.03389830508474576,96.78333333333333,95.0,67.0,127.0,13.923631499156171,0.24995543672014262,0,0,0,60,0.0,0.0,0.0
LNGN0069,terminal,total_route_exposure,60,1,0.016666666666666666,0.12909944487358058,7.745966692414835,0.0,1.0,-0.017241379310344834,0.03389830508474576,96.93333333333334,95.0,73.0,127.0,13.642986236390028,0.24955436720142601,0,0,0,60,0.0,0.0,0.0
LNGN0069,terminal,total_voyages,60,1,0.016666666666666666,0.12909944487358058,7.745966692414835,0.0,1.0,-0.017241379310344834,0.03389830508474576,97.11666666666666,95.0,73.0,127.0,13.429150769705448,0.24906417112299464,0,0,0,60,0.0,0.0,0.0
LNGN0070,terminal,betweenness,60,54,0.0,0.0,,0.0,0.0,,0.0,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0070,terminal,node_throughput,60,54,1442909.5166666666,864791.7308950309,0.5993388503617518,0.0,2977400.0,0.7927132988625136,404850.23728813557,26.8,15.0,8.0,100.0,24.387270922570394,0.8342245989304813,5,41,46,60,0.08333333333333333,0.6833333333333333,0.7666666666666667
LNGN0070,terminal,pagerank,60,54,0.005461740520929802,0.00195103028707715,0.35721768172630214,0.0,0.007325800122638398,0.4546817753952802,0.0008366325054766105,77.6,76.0,58.0,100.0,9.976582751114263,0.5122994652406417,0,0,0,60,0.0,0.0,0.0
LNGN0070,terminal,share_monthly_network_flow,60,54,0.014989941252051301,0.008085072429037072,0.5393665187267274,0.0,0.0321342743741595,0.6239017129396321,0.0049265748200522,26.8,15.0,8.0,100.0,24.387270922570394,0.8342245989304813,5,41,46,60,0.08333333333333333,0.6833333333333333,0.7666666666666667
LNGN0070,terminal,total_degree,60,54,4.183333333333334,2.3397208776498823,0.559295827326665,0.0,8.0,0.7499987084741487,1.3220338983050848,23.733333333333334,15.0,4.0,100.0,22.946412641355177,0.830035650623886,13,40,51,60,0.21666666666666667,0.6666666666666666,0.85
LNGN0070,terminal,total_route_exposure,60,54,7.05,4.077324646282957,0.5783439214585755,0.0,13.0,0.7380605170562825,2.3389830508474576,23.333333333333332,13.0,2.0,100.0,23.76984749041344,0.8400178253119429,18,42,50,60,0.3,0.7,0.8333333333333334
LNGN0070,terminal,total_voyages,60,54,8.4,4.988801017601357,0.5939048830477806,0.0,17.0,0.7847246341290266,2.3728813559322033,25.516666666666666,14.0,7.0,100.0,23.783979558009616,0.8290106951871657,7,42,46,60,0.11666666666666667,0.7,0.7666666666666667
LNGN0074,terminal,betweenness,60,12,0.0,0.0,,0.0,0.0,,0.0,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0074,terminal,node_throughput,60,12,35880.316666666666,74599.69809987799,2.0791259673909788,0.0,308000.0,0.09587178921243322,55916.779661016946,92.66666666666667,93.5,59.0,127.0,14.091308376137846,0.3125222816399287,0,0,0,60,0.0,0.0,0.0
LNGN0074,terminal,pagerank,60,12,0.0014622144393030164,0.0030163183198173077,2.06284265750725,0.0,0.011038769858576035,0.03805599723536148,0.0022764293425334052,88.8,89.0,32.0,127.0,18.116197453370052,0.33444741532976824,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0074,terminal,share_monthly_network_flow,60,12,0.0003704223700672969,0.0007812741755840426,2.1091441519638887,0.0,0.0026518549681713802,0.06412590129595841,0.0005921166385303981,92.66666666666667,93.5,59.0,127.0,14.091308376137846,0.3125222816399287,0,0,0,60,0.0,0.0,0.0
LNGN0074,terminal,total_degree,60,12,0.2,0.40337558727168854,2.0168779363584424,0.0,1.0,0.05851063829787225,0.3050847457627119,88.41666666666667,89.0,48.0,127.0,18.364752225221693,0.3127005347593583,0,0,0,60,0.0,0.0,0.0
LNGN0074,terminal,total_route_exposure,60,12,0.21666666666666667,0.4544196025054849,2.097321242333007,0.0,2.0,0.09357541899441338,0.3389830508474576,89.81666666666666,89.0,52.0,127.0,16.700240195843595,0.3109180035650624,0,0,0,60,0.0,0.0,0.0
LNGN0074,terminal,total_voyages,60,12,0.21666666666666667,0.4544196025054849,2.097321242333007,0.0,2.0,0.09357541899441338,0.3389830508474576,91.2,91.5,57.0,127.0,15.007116955699184,0.3068627450980392,0,0,0,60,0.0,0.0,0.0
LNGN0075,terminal,betweenness,60,1,0.0,0.0,,0.0,0.0,,0.0,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0075,terminal,node_throughput,60,1,2900.0,22463.30340800302,7.745966692414834,0.0,174000.0,-0.017241379310344834,5898.3050847457625,96.91666666666667,95.0,63.0,127.0,14.209440245498609,0.25120320855614975,0,0,0,60,0.0,0.0,0.0
LNGN0075,terminal,pagerank,60,1,9.781686100216587e-05,0.0007576861472793482,7.745966692414832,0.0,0.005869011660129952,-0.017241379310344807,0.00019894954780101532,97.13333333333334,95.0,73.0,127.0,13.776012887386774,0.24955436720142601,0,0,0,60,0.0,0.0,0.0
LNGN0075,terminal,share_monthly_network_flow,60,1,4.2203877765054356e-05,0.00032690983145885805,7.745966692414834,0.0,0.0025322326659032615,-0.01724137931034484,8.583839545434784e-05,96.91666666666667,95.0,63.0,127.0,14.209440245498609,0.25120320855614975,0,0,0,60,0.0,0.0,0.0
LNGN0075,terminal,total_degree,60,1,0.016666666666666666,0.12909944487358058,7.745966692414835,0.0,1.0,-0.01724137931034484,0.03389830508474576,96.73333333333333,95.0,52.0,127.0,14.716376979828611,0.25062388591800355,0,0,0,60,0.0,0.0,0.0
LNGN0075,terminal,total_route_exposure,60,1,0.016666666666666666,0.12909944487358058,7.745966692414835,0.0,1.0,-0.01724137931034484,0.03389830508474576,96.86666666666666,95.0,60.0,127.0,14.335527358027973,0.25026737967914436,0,0,0,60,0.0,0.0,0.0
LNGN0075,terminal,total_voyages,60,1,0.016666666666666666,0.12909944487358058,7.745966692414835,0.0,1.0,-0.01724137931034484,0.03389830508474576,96.91666666666667,95.0,63.0,127.0,14.209440245498609,0.2501336898395722,0,0,0,60,0.0,0.0,0.0
LNGN0076,terminal,betweenness,60,13,0.0,0.0,,0.0,0.0,,0.0,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0076,terminal,node_throughput,60,13,62784.88333333333,140427.43391989026,2.2366440210510907,0.0,680486.0,0.7366029126842989,39527.38983050847,89.46666666666667,93.5,27.0,123.0,18.555885965234925,0.33284313725490194,0,0,2,60,0.0,0.0,0.03333333333333333
LNGN0076,terminal,pagerank,60,13,0.001778152186262228,0.0037018554812850903,2.081855259569537,0.0,0.014039598436258906,0.8352973131605634,0.000854657878321107,86.86666666666666,90.0,19.0,123.0,21.889914608831184,0.34759358288770054,0,1,4,60,0.0,0.016666666666666666,0.06666666666666667
LNGN0076,terminal,share_monthly_network_flow,60,13,0.0007432130181933588,0.0018666086109848602,2.511539175568144,0.0,0.009903154470631304,0.7763391399964743,0.00045481557132010517,89.46666666666667,93.5,27.0,123.0,18.555885965234925,0.33284313725490194,0,0,2,60,0.0,0.0,0.03333333333333333
LNGN0076,terminal,total_degree,60,13,0.3333333333333333,0.7287478619712606,2.186243585913782,0.0,3.0,0.7437567861020631,0.2033898305084746,84.71666666666667,89.5,21.0,123.0,23.281688204460544,0.33827985739750444,0,0,3,60,0.0,0.0,0.05
LNGN0076,terminal,total_route_exposure,60,13,0.3333333333333333,0.7287478619712606,2.186243585913782,0.0,3.0,0.7437567861020631,0.2033898305084746,86.9,89.5,19.0,123.0,20.63787861913876,0.3309714795008913,0,1,3,60,0.0,0.016666666666666666,0.05
LNGN0076,terminal,total_voyages,60,13,0.36666666666666664,0.822700527647874,2.2437287117669293,0.0,4.0,0.7235945485519588,0.23728813559322035,88.23333333333333,90.0,24.0,123.0,19.047991723553555,0.3267825311942959,0,0,2,60,0.0,0.0,0.03333333333333333
LNGN0079,terminal,betweenness,60,21,0.0,0.0,,0.0,0.0,,0.0,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0079,terminal,node_throughput,60,21,66971.18333333333,100139.515159549,1.4952627410079957,0.0,354000.0,0.23920770711988024,76288.77966101695,89.58333333333333,88.5,47.0,125.0,17.11802664322591,0.36715686274509807,0,0,0,60,0.0,0.0,0.0
LNGN0079,terminal,pagerank,60,21,0.0027317418895202875,0.004199545862799729,1.5373142971194829,0.0,0.02051790410090686,0.39540148671894537,0.002784285281858869,84.93333333333334,87.0,11.0,125.0,21.676251682559187,0.39380570409982174,0,1,2,60,0.0,0.016666666666666666,0.03333333333333333
LNGN0079,terminal,share_monthly_network_flow,60,21,0.0007798397715885042,0.0012673897355954845,1.6251924841097287,0.0,0.005611394198496794,0.3373086213238589,0.0008786359871379119,89.58333333333333,88.5,47.0,125.0,17.11802664322591,0.36715686274509807,0,0,0,60,0.0,0.0,0.0
LNGN0079,terminal,total_degree,60,21,0.38333333333333336,0.5551505114790765,1.4482187255975907,0.0,2.0,0.24693067513855468,0.3898305084745763,81.63333333333334,86.5,35.0,125.0,23.685772506064467,0.3734848484848485,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0079,terminal,total_route_exposure,60,21,0.4,0.5880159112340472,1.4700397780851178,0.0,2.0,0.23064267222914767,0.423728813559322,84.25,86.5,41.0,125.0,21.082264214423926,0.3670231729055259,0,0,0,60,0.0,0.0,0.0
LNGN0079,terminal,total_voyages,60,21,0.4166666666666667,0.618682763281733,1.484838631876159,0.0,2.0,0.26120157869637584,0.4576271186440678,86.83333333333333,87.5,40.0,125.0,18.869010255511512,0.3602941176470588,0,0,0,60,0.0,0.0,0.0
LNGN0081,terminal,betweenness,60,24,0.0,0.0,,0.0,0.0,,0.0,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0081,terminal,node_throughput,60,24,79975.36666666667,108885.08952443687,1.36148284231399,0.0,421700.0,0.2574456498866934,88131.28813559322,88.45,87.5,42.0,125.0,18.521105688705614,0.38676470588235295,0,0,0,60,0.0,0.0,0.0
LNGN0081,terminal,pagerank,60,24,0.0033603229175256876,0.004253494227091944,1.2657992495030588,0.0,0.011642266016942932,0.30215787993464804,0.003277629406565497,79.13333333333334,85.5,31.0,125.0,25.968994985654952,0.4376114081996435,0,0,4,60,0.0,0.0,0.06666666666666667
LNGN0081,terminal,share_monthly_network_flow,60,24,0.0009463390357299842,0.0013400355307000204,1.416020559340393,0.0,0.005617966750589347,0.37467721748629856,0.0009901260353367834,88.45,87.5,42.0,125.0,18.521105688705614,0.38676470588235295,0,0,0,60,0.0,0.0,0.0
