node_id,period_month,node_type,node_name,country,incoming_flow,in_degree,in_voyages,in_route_count_sum,outgoing_flow,out_degree,out_voyages,out_route_count_sum,total_degree,in_route_exposure,out_route_exposure,total_route_exposure,betweenness,pagerank,incident_flow,node_throughput,flow_imbalance,incident_voyage_traversals,total_voyages,share_monthly_network_flow,active,months_since_last_active
CP002,2023-08-01,chokepoint,Panama Canal,,2742486.0,3.0,16.0,13.0,2742486.0,9.0,16.0,13.0,12.0,13.0,13.0,13.0,0.012618908949718502,0.022804657929772484,5484972.0,2742486.0,0.0,32.0,16.0,0.026092328687765138,1,0.0
CP002,2023-09-01,chokepoint,Panama Canal,,1793456.0,3.0,11.0,10.0,1793456.0,7.0,11.0,10.0,10.0,10.0,10.0,10.0,0.011824324324324323,0.01952636855939353,3586912.0,1793456.0,0.0,22.0,11.0,0.016083854693340446,1,0.0
CP002,2023-10-01,chokepoint,Panama Canal,,2733535.0,2.0,16.0,15.0,2733535.0,7.0,16.0,15.0,9.0,15.0,15.0,15.0,0.008848133848133847,0.016751362303055784,5467070.0,2733535.0,0.0,32.0,16.0,0.020324185304292097,1,0.0
CP002,2023-11-01,chokepoint,Panama Canal,,2541549.0,2.0,15.0,14.0,2541549.0,8.0,15.0,14.0,10.0,14.0,14.0,14.0,0.00909090909090909,0.01639728698695616,5083098.0,2541549.0,0.0,30.0,15.0,0.020794815290985858,1,0.0
CP002,2023-12-01,chokepoint,Panama Canal,,2562012.0,2.0,15.0,12.0,2562012.0,5.0,15.0,12.0,7.0,12.0,12.0,12.0,0.00935483870967742,0.017675064137402222,5124024.0,2562012.0,0.0,30.0,15.0,0.01801792716280731,1,0.0
CP002,2024-01-01,chokepoint,Panama Canal,,2056846.0,3.0,12.0,12.0,2056846.0,7.0,12.0,12.0,10.0,12.0,12.0,12.0,0.030721044915367188,0.01492568889220391,4113692.0,2056846.0,0.0,24.0,12.0,0.01620908393236569,1,0.0
CP002,2024-02-01,chokepoint,Panama Canal,,1336700.0,2.0,8.0,7.0,1336700.0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,0.006371814092953522,0.011021614401308276,2673400.0,1336700.0,0.0,16.0,8.0,0.01177110511506165,1,0.0
CP002,2024-03-01,chokepoint,Panama Canal,,3108769.0,2.0,18.0,15.0,3108769.0,5.0,18.0,15.0,7.0,15.0,15.0,15.0,0.008470764617691154,0.01511666097422287,6217538.0,3108769.0,0.0,36.0,18.0,0.02572447541091966,1,0.0
CP002,2024-04-01,chokepoint,Panama Canal,,1880958.0,3.0,11.0,11.0,1880958.0,5.0,11.0,11.0,8.0,11.0,11.0,11.0,0.0180672268907563,0.016567934083780794,3761916.0,1880958.0,0.0,22.0,11.0,0.016104558091546876,1,0.0
CP002,2024-05-01,chokepoint,Panama Canal,,681673.0,2.0,4.0,4.0,681673.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0017821782178217822,0.011927970514252819,1363346.0,681673.0,0.0,8.0,4.0,0.00773345420250697,1,0.0
CP002,2024-06-01,chokepoint,Panama Canal,,174000.0,1.0,1.0,1.0,174000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.00028686173264486515,0.013365710371840953,348000.0,174000.0,0.0,2.0,1.0,0.002870607183242438,1,0.0
CP002,2024-07-01,chokepoint,Panama Canal,,520000.0,2.0,3.0,3.0,520000.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,0.003088538091969801,0.017861568409831805,1040000.0,520000.0,0.0,6.0,3.0,0.007191761715248446,1,0.0
CP002,2024-08-01,chokepoint,Panama Canal,,686000.0,1.0,4.0,4.0,686000.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,0.00273511466442247,0.01385725879301121,1372000.0,686000.0,0.0,8.0,4.0,0.0099834000506301,1,0.0
CP002,2024-09-01,chokepoint,Panama Canal,,495812.0,1.0,3.0,3.0,495812.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0027359781121751026,0.013234677242546351,991624.0,495812.0,0.0,6.0,3.0,0.007149762101678087,1,0.0
CP002,2024-10-01,chokepoint,Panama Canal,,336000.0,2.0,2.0,2.0,336000.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0011754334410813989,0.025523708808844178,672000.0,336000.0,0.0,4.0,2.0,0.005160692522545122,1,0.0
CP002,2024-11-01,chokepoint,Panama Canal,,174000.0,1.0,1.0,1.0,174000.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.00040241448692152917,0.014972454122472837,348000.0,174000.0,0.0,2.0,1.0,0.004224957215630817,1,0.0
CP002,2024-12-01,chokepoint,Panama Canal,,521000.0,1.0,3.0,3.0,521000.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,0.0011106997408367272,0.016409664672453035,1042000.0,521000.0,0.0,6.0,3.0,0.010904889624830563,1,0.0
CP004,2020-01-01,chokepoint,Bab el-Mandeb Strait,,1750386.0,1.0,8.0,4.0,1750386.0,1.0,8.0,4.0,2.0,4.0,4.0,4.0,0.005128205128205128,0.011059119509039518,3500772.0,1750386.0,0.0,16.0,8.0,0.025793104901517486,1,0.0
CP004,2020-02-01,chokepoint,Bab el-Mandeb Strait,,2670527.0,2.0,12.0,7.0,2670527.0,2.0,12.0,7.0,3.0,7.0,7.0,7.0,0.008318990246701088,0.015799843209103236,5341054.0,2670527.0,0.0,24.0,12.0,0.038111554939859064,1,0.0
CP004,2020-03-01,chokepoint,Bab el-Mandeb Strait,,2869975.0,2.0,16.0,9.0,2869975.0,3.0,16.0,9.0,3.0,9.0,9.0,9.0,0.025925925925925925,0.018384467676390442,5739950.0,2869975.0,0.0,32.0,16.0,0.046246987977531503,1,0.0
CP004,2020-04-01,chokepoint,Bab el-Mandeb Strait,,3329836.0,2.0,16.0,6.0,3329836.0,2.0,16.0,6.0,3.0,6.0,6.0,6.0,0.011670020120724345,0.016876780813679177,6659672.0,3329836.0,0.0,32.0,16.0,0.04754503132450918,1,0.0
CP004,2020-05-01,chokepoint,Bab el-Mandeb Strait,,4692095.0,2.0,22.0,12.0,4692095.0,3.0,22.0,12.0,4.0,12.0,12.0,12.0,0.011080711354309165,0.0163304018502163,9384190.0,4692095.0,0.0,44.0,22.0,0.06250897249373137,1,0.0
CP004,2020-06-01,chokepoint,Bab el-Mandeb Strait,,4227541.0,2.0,21.0,13.0,4227541.0,5.0,21.0,13.0,5.0,13.0,13.0,13.0,0.033950617283950615,0.02038877001824385,8455082.0,4227541.0,0.0,42.0,21.0,0.06426270002568962,1,0.0
CP004,2020-07-01,chokepoint,Bab el-Mandeb Strait,,2819255.0,2.0,14.0,8.0,2819255.0,2.0,14.0,8.0,3.0,8.0,8.0,8.0,0.018669075579644687,0.016603833654853045,5638510.0,2819255.0,0.0,28.0,14.0,0.05254507149537109,1,0.0
CP004,2020-08-01,chokepoint,Bab el-Mandeb Strait,,2885510.0,2.0,15.0,11.0,2885510.0,3.0,15.0,11.0,4.0,11.0,11.0,11.0,0.01722689075630252,0.017037599241839913,5771020.0,2885510.0,0.0,30.0,15.0,0.05429076357667026,1,0.0
CP004,2020-09-01,chokepoint,Bab el-Mandeb Strait,,3041820.0,2.0,16.0,15.0,3041820.0,6.0,16.0,15.0,7.0,15.0,15.0,15.0,0.031141406041165463,0.02394520686516238,6083640.0,3041820.0,0.0,32.0,16.0,0.05306862074029768,1,0.0
CP004,2020-10-01,chokepoint,Bab el-Mandeb Strait,,1292822.0,2.0,7.0,6.0,1292822.0,4.0,7.0,6.0,5.0,6.0,6.0,6.0,0.021981330924420357,0.019190046784146795,2585644.0,1292822.0,0.0,14.0,7.0,0.022349933846842907,1,0.0
CP004,2020-11-01,chokepoint,Bab el-Mandeb Strait,,1242474.0,2.0,7.0,7.0,1242474.0,4.0,7.0,7.0,5.0,7.0,7.0,7.0,0.013061650992685477,0.018533774635048683,2484948.0,1242474.0,0.0,14.0,7.0,0.020686746422666394,1,0.0
CP004,2020-12-01,chokepoint,Bab el-Mandeb Strait,,657874.0,2.0,4.0,4.0,657874.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,0.011684518013631937,0.020177908123701002,1315748.0,657874.0,0.0,8.0,4.0,0.01179645461197921,1,0.0
CP004,2021-01-01,chokepoint,Bab el-Mandeb Strait,,325900.0,1.0,2.0,1.0,325900.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0012280701754385963,0.015520519435307335,651800.0,325900.0,0.0,4.0,2.0,0.005611394198496794,1,0.0
CP004,2021-02-01,chokepoint,Bab el-Mandeb Strait,,1872719.0,2.0,10.0,7.0,1872719.0,3.0,10.0,7.0,4.0,7.0,7.0,7.0,0.009753298909925415,0.01587426872068483,3745438.0,1872719.0,0.0,20.0,10.0,0.034088597964770984,1,0.0
CP004,2021-03-01,chokepoint,Bab el-Mandeb Strait,,4226570.0,2.0,20.0,9.0,4226570.0,3.0,20.0,9.0,4.0,9.0,9.0,9.0,0.01788218793828892,0.015862699832243414,8453140.0,4226570.0,0.0,40.0,20.0,0.04616507154686615,1,0.0
CP004,2021-04-01,chokepoint,Bab el-Mandeb Strait,,1884443.0,2.0,9.0,6.0,1884443.0,2.0,9.0,6.0,3.0,6.0,6.0,6.0,0.007990012484394507,0.011485575035824695,3768886.0,1884443.0,0.0,18.0,9.0,0.022435753345498813,1,0.0
CP004,2021-05-01,chokepoint,Bab el-Mandeb Strait,,3163364.0,2.0,15.0,8.0,3163364.0,3.0,15.0,8.0,4.0,8.0,8.0,8.0,0.008622620380739082,0.013188071144109345,6326728.0,3163364.0,0.0,30.0,15.0,0.03344012151141428,1,0.0
CP004,2021-06-01,chokepoint,Bab el-Mandeb Strait,,2284135.0,2.0,12.0,9.0,2284135.0,3.0,12.0,9.0,4.0,9.0,9.0,9.0,0.026310137457044674,0.01837374601966689,4568270.0,2284135.0,0.0,24.0,12.0,0.028064630744735496,1,0.0
CP004,2021-07-01,chokepoint,Bab el-Mandeb Strait,,3518944.0,2.0,20.0,18.0,3518944.0,4.0,20.0,18.0,5.0,18.0,18.0,18.0,0.02609536082474227,0.021833196085072747,7037888.0,3518944.0,0.0,40.0,20.0,0.0381551911142508,1,0.0
CP004,2021-08-01,chokepoint,Bab el-Mandeb Strait,,2078995.0,2.0,11.0,10.0,2078995.0,3.0,11.0,10.0,4.0,10.0,10.0,10.0,0.025128564749883123,0.017647757347790893,4157990.0,2078995.0,0.0,22.0,11.0,0.02779846399411671,1,0.0
CP004,2021-09-01,chokepoint,Bab el-Mandeb Strait,,3516100.0,2.0,18.0,14.0,3516100.0,4.0,18.0,14.0,5.0,14.0,14.0,14.0,0.02998088867654085,0.017050766639821982,7032200.0,3516100.0,0.0,36.0,18.0,0.03860725118205266,1,0.0
CP004,2021-10-01,chokepoint,Bab el-Mandeb Strait,,5097137.0,2.0,26.0,18.0,5097137.0,6.0,26.0,18.0,6.0,18.0,18.0,18.0,0.04131652661064426,0.022869030137749692,10194274.0,5097137.0,0.0,52.0,26.0,0.04912381165397905,1,0.0
CP004,2021-11-01,chokepoint,Bab el-Mandeb Strait,,2408647.0,2.0,13.0,12.0,2408647.0,5.0,13.0,12.0,5.0,12.0,12.0,12.0,0.038218793828892005,0.01882860994389285,4817294.0,2408647.0,0.0,26.0,13.0,0.031016732367432808,1,0.0
CP004,2021-12-01,chokepoint,Bab el-Mandeb Strait,,1211186.0,2.0,6.0,5.0,1211186.0,2.0,6.0,5.0,3.0,5.0,5.0,5.0,0.00871954132823698,0.00990839722005902,2422372.0,1211186.0,0.0,12.0,6.0,0.013404277220169115,1,0.0
CP004,2022-01-01,chokepoint,Bab el-Mandeb Strait,,1197918.0,1.0,6.0,4.0,1197918.0,1.0,6.0,4.0,2.0,4.0,4.0,4.0,0.00822884012539185,0.009594950231063912,2395836.0,1197918.0,0.0,12.0,6.0,0.013808402720791963,1,0.0
CP004,2022-02-01,chokepoint,Bab el-Mandeb Strait,,802300.0,2.0,4.0,2.0,802300.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,0.006415396952686447,0.012315224760581398,1604600.0,802300.0,0.0,8.0,4.0,0.01137187618366979,1,0.0
CP004,2022-03-01,chokepoint,Bab el-Mandeb Strait,,2390851.0,2.0,12.0,8.0,2390851.0,4.0,12.0,8.0,4.0,8.0,8.0,8.0,0.026994744386048732,0.01439379906042147,4781702.0,2390851.0,0.0,24.0,12.0,0.024179722583752335,1,0.0
CP004,2022-04-01,chokepoint,Bab el-Mandeb Strait,,3788377.0,2.0,18.0,10.0,3788377.0,3.0,18.0,10.0,3.0,10.0,10.0,10.0,0.03488372093023256,0.015579458348725315,7576754.0,3788377.0,0.0,36.0,18.0,0.03603462853326795,1,0.0
CP004,2022-05-01,chokepoint,Bab el-Mandeb Strait,,3887573.0,2.0,18.0,6.0,3887573.0,3.0,18.0,6.0,3.0,6.0,6.0,6.0,0.032842449742870504,0.016303917252261168,7775146.0,3887573.0,0.0,36.0,18.0,0.03709231198102688,1,0.0
CP004,2022-06-01,chokepoint,Bab el-Mandeb Strait,,3328768.0,2.0,16.0,10.0,3328768.0,3.0,16.0,10.0,3.0,10.0,10.0,10.0,0.029191919191919193,0.014288174053741711,6657536.0,3328768.0,0.0,32.0,16.0,0.03492862909038399,1,0.0
CP004,2022-07-01,chokepoint,Bab el-Mandeb Strait,,5350661.0,2.0,26.0,13.0,5350661.0,5.0,26.0,13.0,5.0,13.0,13.0,13.0,0.042105263157894736,0.017438522095990335,10701322.0,5350661.0,0.0,52.0,26.0,0.04951964703794564,1,0.0
CP004,2022-08-01,chokepoint,Bab el-Mandeb Strait,,3336979.0,3.0,17.0,11.0,3336979.0,3.0,17.0,11.0,4.0,11.0,11.0,11.0,0.04078947368421053,0.01808430772393747,6673958.0,3336979.0,0.0,34.0,17.0,0.03222630685425798,1,0.0
CP004,2022-09-01,chokepoint,Bab el-Mandeb Strait,,3436223.0,3.0,18.0,12.0,3436223.0,4.0,18.0,12.0,6.0,12.0,12.0,12.0,0.04249947401641069,0.0223481555536016,6872446.0,3436223.0,0.0,36.0,18.0,0.03569928384570117,1,0.0
CP004,2022-10-01,chokepoint,Bab el-Mandeb Strait,,4614124.0,3.0,24.0,18.0,4614124.0,5.0,24.0,18.0,6.0,18.0,18.0,18.0,0.03874159820761763,0.01718163873093982,9228248.0,4614124.0,0.0,48.0,24.0,0.041549156581091574,1,0.0
CP004,2022-11-01,chokepoint,Bab el-Mandeb Strait,,3087361.0,3.0,16.0,9.0,3087361.0,3.0,16.0,9.0,5.0,9.0,9.0,9.0,0.03574257425742575,0.016756224738440757,6174722.0,3087361.0,0.0,32.0,16.0,0.028986999268940786,1,0.0
CP004,2022-12-01,chokepoint,Bab el-Mandeb Strait,,1987777.0,2.0,10.0,7.0,1987777.0,2.0,10.0,7.0,3.0,7.0,7.0,7.0,0.030605670103092782,0.012859869869663941,3975554.0,1987777.0,0.0,20.0,10.0,0.018449442568489127,1,0.0
CP004,2023-01-01,chokepoint,Bab el-Mandeb Strait,,2850868.0,2.0,15.0,10.0,2850868.0,3.0,15.0,10.0,4.0,10.0,10.0,10.0,0.02587719298245614,0.0129643145331045,5701736.0,2850868.0,0.0,30.0,15.0,0.02670473883996306,1,0.0
CP004,2023-02-01,chokepoint,Bab el-Mandeb Strait,,2632640.0,2.0,14.0,9.0,2632640.0,3.0,14.0,9.0,4.0,9.0,9.0,9.0,0.03436196830692244,0.011385894274036358,5265280.0,2632640.0,0.0,28.0,14.0,0.024009232260421374,1,0.0
CP004,2023-03-01,chokepoint,Bab el-Mandeb Strait,,4694639.0,2.0,24.0,15.0,4694639.0,3.0,24.0,15.0,4.0,15.0,15.0,15.0,0.02646834477498093,0.015823207072884864,9389278.0,4694639.0,0.0,48.0,24.0,0.03672861033896863,1,0.0
CP004,2023-04-01,chokepoint,Bab el-Mandeb Strait,,3795638.0,2.0,19.0,13.0,3795638.0,5.0,19.0,13.0,5.0,13.0,13.0,13.0,0.03237074988355845,0.014467523778446864,7591276.0,3795638.0,0.0,38.0,19.0,0.03140621526219711,1,0.0
CP004,2023-05-01,chokepoint,Bab el-Mandeb Strait,,5017934.0,3.0,25.0,17.0,5017934.0,5.0,25.0,17.0,6.0,17.0,17.0,17.0,0.04220389805097451,0.01557598734294706,10035868.0,5017934.0,0.0,50.0,25.0,0.04058712827569651,1,0.0
CP004,2023-06-01,chokepoint,Bab el-Mandeb Strait,,4909273.0,3.0,26.0,18.0,4909273.0,5.0,26.0,18.0,5.0,18.0,18.0,18.0,0.05204336947456214,0.017606298728390216,9818546.0,4909273.0,0.0,52.0,26.0,0.04114218914473967,1,0.0
CP004,2023-07-01,chokepoint,Bab el-Mandeb Strait,,4932014.0,3.0,27.0,17.0,4932014.0,3.0,27.0,17.0,5.0,17.0,17.0,17.0,0.02585487906588824,0.019822112132746705,9864028.0,4932014.0,0.0,54.0,27.0,0.041992948337989895,1,0.0
CP004,2023-08-01,chokepoint,Bab el-Mandeb Strait,,2344552.0,2.0,13.0,10.0,2344552.0,3.0,13.0,10.0,4.0,10.0,10.0,10.0,0.027761599689380703,0.015642924620380298,4689104.0,2344552.0,0.0,26.0,13.0,0.022306338632013846,1,0.0
CP004,2023-09-01,chokepoint,Bab el-Mandeb Strait,,3026323.0,2.0,16.0,12.0,3026323.0,3.0,16.0,12.0,3.0,12.0,12.0,12.0,0.05526061776061776,0.01439910714909178,6052646.0,3026323.0,0.0,32.0,16.0,0.02714030307245572,1,0.0
CP004,2023-10-01,chokepoint,Bab el-Mandeb Strait,,3390914.0,2.0,18.0,11.0,3390914.0,3.0,18.0,11.0,4.0,11.0,11.0,11.0,0.021959459459459457,0.014018554616180196,6781828.0,3390914.0,0.0,36.0,18.0,0.025211882959946856,1,0.0
CP004,2023-11-01,chokepoint,Bab el-Mandeb Strait,,3936075.0,3.0,21.0,16.0,3936075.0,2.0,21.0,16.0,4.0,16.0,16.0,16.0,0.026377410468319557,0.015496303250462458,7872150.0,3936075.0,0.0,42.0,21.0,0.0322047509595397,1,0.0
CP004,2023-12-01,chokepoint,Bab el-Mandeb Strait,,3676939.0,3.0,21.0,16.0,3676939.0,4.0,21.0,16.0,6.0,16.0,16.0,16.0,0.03793548387096774,0.01826877036822662,7353878.0,3676939.0,0.0,42.0,21.0,0.02585890272336177,1,0.0
CP004,2024-01-01,chokepoint,Bab el-Mandeb Strait,,2369799.0,2.0,12.0,8.0,2369799.0,1.0,12.0,8.0,3.0,8.0,8.0,8.0,0.018326002932160468,0.008663473076306463,4739598.0,2369799.0,0.0,24.0,12.0,0.01867532663788941,1,0.0
CP004,2024-02-01,chokepoint,Bab el-Mandeb Strait,,2155388.0,2.0,11.0,7.0,2155388.0,4.0,11.0,7.0,5.0,7.0,7.0,7.0,0.038980509745127435,0.0121173447681738,4310776.0,2155388.0,0.0,22.0,11.0,0.01898054814972881,1,0.0
CP004,2024-03-01,chokepoint,Bab el-Mandeb Strait,,2824173.0,3.0,15.0,14.0,2824173.0,6.0,15.0,14.0,7.0,14.0,14.0,14.0,0.0444527736131934,0.01955118232719862,5648346.0,2824173.0,0.0,30.0,15.0,0.023369497345953723,1,0.0
CP004,2024-04-01,chokepoint,Bab el-Mandeb Strait,,2646927.0,2.0,14.0,10.0,2646927.0,3.0,14.0,10.0,3.0,10.0,10.0,10.0,0.04873949579831932,0.01126283143234833,5293854.0,2646927.0,0.0,28.0,14.0,0.022662701472113623,1,0.0
CP004,2024-05-01,chokepoint,Bab el-Mandeb Strait,,3207453.0,3.0,17.0,14.0,3207453.0,4.0,17.0,14.0,6.0,14.0,14.0,14.0,0.03861386138613861,0.02075379983536173,6414906.0,3207453.0,0.0,34.0,17.0,0.03638796150382015,1,0.0
CP004,2024-06-01,chokepoint,Bab el-Mandeb Strait,,1485617.0,2.0,8.0,7.0,1485617.0,3.0,8.0,7.0,3.0,7.0,7.0,7.0,0.03155479059093517,0.016753699193523496,2971234.0,1485617.0,0.0,16.0,8.0,0.024509326619236098,1,0.0
CP004,2024-07-01,chokepoint,Bab el-Mandeb Strait,,3014173.0,3.0,16.0,12.0,3014173.0,2.0,16.0,12.0,4.0,12.0,12.0,12.0,0.03214367421642645,0.01801482381715264,6028346.0,3014173.0,0.0,32.0,16.0,0.041686949970260685,1,0.0
CP004,2024-08-01,chokepoint,Bab el-Mandeb Strait,,2477808.0,2.0,14.0,12.0,2477808.0,4.0,14.0,12.0,5.0,12.0,12.0,12.0,0.04723332632021881,0.018980615142803695,4955616.0,2477808.0,0.0,28.0,14.0,0.03605969170940476,1,0.0
CP004,2024-09-01,chokepoint,Bab el-Mandeb Strait,,2394298.0,2.0,13.0,8.0,2394298.0,3.0,13.0,8.0,3.0,8.0,8.0,8.0,0.04240766073871409,0.02230713206281491,4788596.0,2394298.0,0.0,26.0,13.0,0.03452651630158939,1,0.0
CP004,2024-10-01,chokepoint,Bab el-Mandeb Strait,,2476042.0,2.0,13.0,10.0,2476042.0,3.0,13.0,10.0,3.0,10.0,10.0,10.0,0.028210402585953573,0.02267572582384675,4952084.0,2476042.0,0.0,26.0,13.0,0.03803003403246331,1,0.0
CP004,2024-11-01,chokepoint,Bab el-Mandeb Strait,,1479093.0,3.0,8.0,8.0,1479093.0,4.0,8.0,8.0,5.0,8.0,8.0,8.0,0.08511066398390342,0.02476423501305355,2958186.0,1479093.0,0.0,16.0,8.0,0.03591439449964961,1,0.0
CP004,2024-12-01,chokepoint,Bab el-Mandeb Strait,,642300.0,1.0,3.0,3.0,642300.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,0.011847463902258423,0.010871257134147501,1284600.0,642300.0,0.0,6.0,3.0,0.013443782353222017,1,0.0
CP005,2020-01-01,chokepoint,Malacca Strait,,3061938.0,1.0,13.0,9.0,3061938.0,3.0,13.0,9.0,4.0,9.0,9.0,9.0,0.006593406593406593,0.014520194064486607,6123876.0,3061938.0,0.0,26.0,13.0,0.04511969818996647,1,0.0
CP005,2020-02-01,chokepoint,Malacca Strait,,1918600.0,1.0,8.0,5.0,1918600.0,3.0,8.0,5.0,4.0,5.0,5.0,5.0,0.006024096385542168,0.012901409253968528,3837200.0,1918600.0,0.0,16.0,8.0,0.02738067404209491,1,0.0
CP005,2020-03-01,chokepoint,Malacca Strait,,1808700.0,1.0,9.0,6.0,1808700.0,3.0,9.0,6.0,4.0,6.0,6.0,6.0,0.01728395061728395,0.012207385923829361,3617400.0,1808700.0,0.0,18.0,9.0,0.029145524666577664,1,0.0
CP005,2020-04-01,chokepoint,Malacca Strait,,1816270.0,1.0,8.0,7.0,1816270.0,2.0,8.0,7.0,3.0,7.0,7.0,7.0,0.0096579476861167,0.01226845580509571,3632540.0,1816270.0,0.0,16.0,8.0,0.02593359373968156,1,0.0
CP005,2020-05-01,chokepoint,Malacca Strait,,2032458.0,1.0,9.0,8.0,2032458.0,4.0,9.0,8.0,5.0,8.0,8.0,8.0,0.006155950752393981,0.010538633997249703,4064916.0,2032458.0,0.0,18.0,9.0,0.027076787920249756,1,0.0
CP005,2020-06-01,chokepoint,Malacca Strait,,2759160.0,2.0,14.0,13.0,2759160.0,5.0,14.0,13.0,7.0,13.0,13.0,13.0,0.029320987654320986,0.014707221333524352,5518320.0,2759160.0,0.0,28.0,14.0,0.04194189279367883,1,0.0
CP005,2020-07-01,chokepoint,Malacca Strait,,2712450.0,2.0,13.0,9.0,2712450.0,5.0,13.0,9.0,7.0,9.0,9.0,9.0,0.017615176151761516,0.015354406629218923,5424900.0,2712450.0,0.0,26.0,13.0,0.05055444760322118,1,0.0
CP005,2020-08-01,chokepoint,Malacca Strait,,3002523.0,2.0,14.0,10.0,3002523.0,6.0,14.0,10.0,8.0,10.0,10.0,10.0,0.016386554621848737,0.015098683133961309,6005046.0,3002523.0,0.0,28.0,14.0,0.05649235882964007,1,0.0
CP005,2020-09-01,chokepoint,Malacca Strait,,3197198.0,2.0,17.0,16.0,3197198.0,4.0,17.0,16.0,6.0,16.0,16.0,16.0,0.030606789628441593,0.020559052225974744,6394396.0,3197198.0,0.0,34.0,17.0,0.05577939789127505,1,0.0
CP005,2020-10-01,chokepoint,Malacca Strait,,2970163.0,2.0,13.0,8.0,2970163.0,4.0,13.0,8.0,6.0,8.0,8.0,8.0,0.019722975007527854,0.0219447501717649,5940326.0,2970163.0,0.0,26.0,13.0,0.051347321258719665,1,0.0
CP005,2020-11-01,chokepoint,Malacca Strait,,2091200.0,2.0,10.0,10.0,2091200.0,4.0,10.0,10.0,6.0,10.0,10.0,10.0,0.01671891327063741,0.020572619870505265,4182400.0,2091200.0,0.0,20.0,10.0,0.03481772988334562,1,0.0
CP005,2020-12-01,chokepoint,Malacca Strait,,599352.0,2.0,3.0,3.0,599352.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,0.013794222654982148,0.019676132349575406,1198704.0,599352.0,0.0,6.0,3.0,0.010747086318351178,1,0.0
CP005,2021-01-01,chokepoint,Malacca Strait,,1796520.0,1.0,8.0,7.0,1796520.0,3.0,8.0,7.0,4.0,7.0,7.0,7.0,0.008421052631578947,0.020051831761051714,3593040.0,1796520.0,0.0,16.0,8.0,0.030932745951161276,1,0.0
CP005,2021-02-01,chokepoint,Malacca Strait,,1981552.0,1.0,10.0,6.0,1981552.0,4.0,10.0,6.0,5.0,6.0,6.0,6.0,0.0038726333907056795,0.014124865431217945,3963104.0,1981552.0,0.0,20.0,10.0,0.03606965565805007,1,0.0
CP005,2021-03-01,chokepoint,Malacca Strait,,2177787.0,2.0,10.0,7.0,2177787.0,5.0,10.0,7.0,7.0,7.0,7.0,7.0,0.014142122487143525,0.011083866987794622,4355574.0,2177787.0,0.0,20.0,10.0,0.023787064373436376,1,0.0
CP005,2021-04-01,chokepoint,Malacca Strait,,2895839.0,2.0,13.0,9.0,2895839.0,3.0,13.0,9.0,5.0,9.0,9.0,9.0,0.006991260923845193,0.017877254315838587,5791678.0,2895839.0,0.0,26.0,13.0,0.034477206013806695,1,0.0
CP005,2021-05-01,chokepoint,Malacca Strait,,4304117.0,1.0,21.0,12.0,4304117.0,6.0,21.0,12.0,7.0,12.0,12.0,12.0,0.007054871220604704,0.013788863165127566,8608234.0,4304117.0,0.0,42.0,21.0,0.045499093837871304,1,0.0
CP005,2021-06-01,chokepoint,Malacca Strait,,4720657.0,2.0,23.0,16.0,4720657.0,5.0,23.0,16.0,7.0,16.0,16.0,16.0,0.025665807560137456,0.018496921892165674,9441314.0,4720657.0,0.0,46.0,23.0,0.05800160479899429,1,0.0
CP005,2021-07-01,chokepoint,Malacca Strait,,6352039.0,2.0,32.0,25.0,6352039.0,6.0,32.0,25.0,8.0,25.0,25.0,25.0,0.02781357388316151,0.023834585437941872,12704078.0,6352039.0,0.0,64.0,32.0,0.06887386159318663,1,0.0
CP005,2021-08-01,chokepoint,Malacca Strait,,3989098.0,2.0,20.0,14.0,3989098.0,5.0,20.0,14.0,7.0,14.0,14.0,14.0,0.028167367928938758,0.02085947512210865,7978196.0,3989098.0,0.0,40.0,20.0,0.053338655033803826,1,0.0
CP005,2021-09-01,chokepoint,Malacca Strait,,5220415.0,2.0,25.0,19.0,5220415.0,6.0,25.0,19.0,8.0,19.0,19.0,19.0,0.02974199713330148,0.017749192023604327,10440830.0,5220415.0,0.0,50.0,25.0,0.05732085924164712,1,0.0
CP005,2021-10-01,chokepoint,Malacca Strait,,3866402.0,2.0,20.0,17.0,3866402.0,6.0,20.0,17.0,8.0,17.0,17.0,17.0,0.034313725490196074,0.017272275123702285,7732804.0,3866402.0,0.0,40.0,20.0,0.037262565951546506,1,0.0
CP005,2021-11-01,chokepoint,Malacca Strait,,3702257.0,2.0,18.0,14.0,3702257.0,5.0,18.0,14.0,7.0,14.0,14.0,14.0,0.032024310425432446,0.019121558242233213,7404514.0,3702257.0,0.0,36.0,18.0,0.04767486249519116,1,0.0
