node_id,node_type,metric,mean_rank,median_rank,best_rank,worst_rank,rank_std,mean_percentile_rank,top_5pct_months,top_10pct_months,top_20pct_months,months_observed,top_5pct_share,top_10pct_share,top_20pct_share
LNGN0322,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0322,terminal,eigenvector,73.13333333333334,79.5,1.0,118.0,30.770041927595564,0.5169340463458111,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
LNGN0322,terminal,node_throughput,64.78333333333333,65.5,27.0,118.0,21.382783876934347,0.6283422459893049,0,0,8,60,0.0,0.0,0.13333333333333333
LNGN0322,terminal,pagerank,77.98333333333333,75.5,61.0,118.0,11.575092585443189,0.5086452762923351,0,0,0,60,0.0,0.0,0.0
LNGN0322,terminal,share_monthly_network_flow,64.78333333333333,65.5,27.0,118.0,21.382783876934347,0.6283422459893049,0,0,8,60,0.0,0.0,0.13333333333333333
LNGN0322,terminal,total_degree,44.233333333333334,40.0,9.0,118.0,23.22649470964517,0.675668449197861,2,6,28,60,0.03333333333333333,0.1,0.4666666666666667
LNGN0322,terminal,total_route_exposure,52.8,50.0,15.0,118.0,21.482196018161453,0.6413992869875222,0,2,14,60,0.0,0.03333333333333333,0.23333333333333334
LNGN0322,terminal,total_strength,66.36666666666666,66.0,32.0,118.0,20.388569967281523,0.6200534759358288,0,0,5,60,0.0,0.0,0.08333333333333333
LNGN0322,terminal,total_voyages,58.266666666666666,58.0,21.0,118.0,20.682315926665353,0.622638146167558,0,0,12,60,0.0,0.0,0.2
LNGN0324,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0324,terminal,eigenvector,75.1,85.0,1.0,125.0,31.517926026579687,0.4407754010695187,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
LNGN0324,terminal,node_throughput,82.38333333333334,85.0,38.0,125.0,18.018908775126413,0.44563279857397503,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0324,terminal,pagerank,66.5,68.5,4.0,125.0,30.768958603750665,0.5331550802139037,1,7,14,60,0.016666666666666666,0.11666666666666667,0.23333333333333334
LNGN0324,terminal,share_monthly_network_flow,82.38333333333334,85.0,38.0,125.0,18.018908775126413,0.44563279857397503,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0324,terminal,total_degree,72.93333333333334,68.0,18.0,125.0,23.128870114390836,0.44046345811051696,0,1,3,60,0.0,0.016666666666666666,0.05
LNGN0324,terminal,total_route_exposure,76.26666666666667,77.5,25.0,125.0,21.46725268526709,0.43734402852049914,0,0,2,60,0.0,0.0,0.03333333333333333
LNGN0324,terminal,total_strength,82.95,85.0,40.0,125.0,17.491329571233038,0.443048128342246,0,0,0,60,0.0,0.0,0.0
LNGN0324,terminal,total_voyages,79.18333333333334,83.0,33.0,125.0,19.31671066031852,0.4330213903743315,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0328,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0328,terminal,eigenvector,2.6333333333333333,2.0,1.0,35.0,4.345138201334977,0.9332442067736185,59,59,60,60,0.9833333333333333,0.9833333333333333,1.0
LNGN0328,terminal,node_throughput,2.45,2.0,1.0,37.0,4.648400490345477,0.9922014260249554,59,59,60,60,0.9833333333333333,0.9833333333333333,1.0
LNGN0328,terminal,pagerank,75.56666666666666,75.0,53.0,99.0,10.069868911113275,0.545187165775401,0,0,0,60,0.0,0.0,0.0
LNGN0328,terminal,share_monthly_network_flow,2.45,2.0,1.0,37.0,4.648400490345477,0.9922014260249554,59,59,60,60,0.9833333333333333,0.9833333333333333,1.0
LNGN0328,terminal,total_degree,34.95,34.0,13.0,59.0,10.726847357788216,0.7565508021390374,0,4,37,60,0.0,0.06666666666666667,0.6166666666666667
LNGN0328,terminal,total_route_exposure,3.466666666666667,3.0,1.0,27.0,3.346977724306758,0.9845811051693405,59,59,60,60,0.9833333333333333,0.9833333333333333,1.0
LNGN0328,terminal,total_strength,6.066666666666666,5.0,2.0,40.0,4.860308515933582,0.9729055258467023,57,59,59,60,0.95,0.9833333333333333,0.9833333333333333
LNGN0328,terminal,total_voyages,2.6666666666666665,2.0,1.0,38.0,4.8735420824466615,0.9901960784313726,58,59,60,60,0.9666666666666667,0.9833333333333333,1.0
LNGN0331,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0331,terminal,eigenvector,61.21666666666667,64.5,1.0,119.0,34.57788637248813,0.5312834224598931,7,9,18,60,0.11666666666666667,0.15,0.3
LNGN0331,terminal,node_throughput,80.01666666666667,86.0,32.0,123.0,20.758083307446043,0.4768270944741533,0,0,2,60,0.0,0.0,0.03333333333333333
LNGN0331,terminal,pagerank,72.61666666666666,73.5,31.0,123.0,21.982343968004947,0.5168449197860963,0,0,3,60,0.0,0.0,0.05
LNGN0331,terminal,share_monthly_network_flow,80.01666666666667,86.0,32.0,123.0,20.758083307446043,0.4768270944741533,0,0,2,60,0.0,0.0,0.03333333333333333
LNGN0331,terminal,total_degree,67.7,62.5,24.0,123.0,24.807940226973397,0.48386809269162206,0,0,8,60,0.0,0.0,0.13333333333333333
LNGN0331,terminal,total_route_exposure,70.76666666666667,71.5,24.0,123.0,24.041889055948392,0.48315508021390374,0,0,5,60,0.0,0.0,0.08333333333333333
LNGN0331,terminal,total_strength,80.56666666666666,86.0,35.0,123.0,20.159841493413285,0.4739750445632798,0,0,2,60,0.0,0.0,0.03333333333333333
LNGN0331,terminal,total_voyages,74.43333333333334,75.5,29.0,123.0,21.95478146961456,0.47263814616755795,0,0,4,60,0.0,0.0,0.06666666666666667
LNGN0334,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0334,terminal,eigenvector,84.95,95.0,1.0,127.0,33.45952525826501,0.3256684491978609,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
LNGN0334,terminal,node_throughput,96.63333333333334,95.0,72.0,127.0,13.243439906798065,0.3285650623885918,0,0,0,60,0.0,0.0,0.0
LNGN0334,terminal,pagerank,89.41666666666667,89.5,53.0,127.0,14.265392123225304,0.3473707664884136,0,0,0,60,0.0,0.0,0.0
LNGN0334,terminal,share_monthly_network_flow,96.63333333333334,95.0,72.0,127.0,13.243439906798065,0.3285650623885918,0,0,0,60,0.0,0.0,0.0
LNGN0334,terminal,total_degree,81.46666666666667,86.5,38.0,127.0,22.373915401544725,0.3709893048128342,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0334,terminal,total_route_exposure,84.11666666666666,86.5,38.0,127.0,20.17389794244262,0.3643048128342246,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0334,terminal,total_strength,96.63333333333334,95.0,72.0,127.0,13.243439906798065,0.3285650623885918,0,0,0,60,0.0,0.0,0.0
LNGN0334,terminal,total_voyages,86.43333333333334,89.0,42.0,127.0,18.258377846400297,0.3591354723707665,0,0,0,60,0.0,0.0,0.0
LNGN0344,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0344,terminal,eigenvector,85.36666666666666,95.0,1.0,127.0,33.99898635910086,0.28270944741532983,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
LNGN0344,terminal,node_throughput,97.23333333333333,95.0,67.0,127.0,13.972572002376012,0.25062388591800355,0,0,0,60,0.0,0.0,0.0
LNGN0344,terminal,pagerank,97.11666666666666,95.0,60.0,127.0,14.255646121017586,0.25133689839572193,0,0,0,60,0.0,0.0,0.0
LNGN0344,terminal,share_monthly_network_flow,97.23333333333333,95.0,67.0,127.0,13.972572002376012,0.25062388591800355,0,0,0,60,0.0,0.0,0.0
LNGN0344,terminal,total_degree,96.88333333333334,95.0,46.0,127.0,14.970130335434195,0.25089126559714797,0,0,0,60,0.0,0.0,0.0
LNGN0344,terminal,total_route_exposure,97.05,95.0,56.0,127.0,14.440321373014255,0.25044563279857396,0,0,0,60,0.0,0.0,0.0
LNGN0344,terminal,total_strength,97.26666666666667,95.0,69.0,127.0,13.901428614143382,0.25044563279857396,0,0,0,60,0.0,0.0,0.0
LNGN0344,terminal,total_voyages,97.21666666666667,95.0,66.0,127.0,14.009792781669214,0.25,0,0,0,60,0.0,0.0,0.0
LNGN0345,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0345,terminal,eigenvector,31.716666666666665,32.0,1.0,72.0,17.540357017284038,0.7777183600713012,9,13,38,60,0.15,0.21666666666666667,0.6333333333333333
LNGN0345,terminal,node_throughput,11.033333333333333,10.0,3.0,38.0,4.885005305642789,0.9463012477718361,32,59,60,60,0.5333333333333333,0.9833333333333333,1.0
LNGN0345,terminal,pagerank,75.56666666666666,75.0,53.0,99.0,10.069868911113275,0.545187165775401,0,0,0,60,0.0,0.0,0.0
LNGN0345,terminal,share_monthly_network_flow,11.033333333333333,10.0,3.0,38.0,4.885005305642789,0.9463012477718361,32,59,60,60,0.5333333333333333,0.9833333333333333,1.0
LNGN0345,terminal,total_degree,12.15,10.0,5.0,38.0,5.925598017449951,0.9266042780748662,31,53,60,60,0.5166666666666667,0.8833333333333333,1.0
LNGN0345,terminal,total_route_exposure,8.483333333333333,8.0,2.0,25.0,4.288303629944931,0.9556595365418894,46,58,60,60,0.7666666666666667,0.9666666666666667,1.0
LNGN0345,terminal,total_strength,15.8,15.5,7.0,40.0,5.1840694701350625,0.9208110516934046,8,50,59,60,0.13333333333333333,0.8333333333333334,0.9833333333333333
LNGN0345,terminal,total_voyages,9.85,9.0,3.0,33.0,4.520480700402543,0.9492424242424242,40,59,60,60,0.6666666666666666,0.9833333333333333,1.0
LNGN0347,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0347,terminal,eigenvector,51.7,51.5,1.0,103.0,27.87642221043148,0.6205436720142603,7,8,17,60,0.11666666666666667,0.13333333333333333,0.2833333333333333
LNGN0347,terminal,node_throughput,67.2,66.5,22.0,109.0,19.8065217815937,0.592156862745098,0,0,5,60,0.0,0.0,0.08333333333333333
LNGN0347,terminal,pagerank,59.18333333333333,57.0,17.0,103.0,19.56518151420057,0.6356951871657753,0,1,7,60,0.0,0.016666666666666666,0.11666666666666667
LNGN0347,terminal,share_monthly_network_flow,67.2,66.5,22.0,109.0,19.8065217815937,0.592156862745098,0,0,5,60,0.0,0.0,0.08333333333333333
LNGN0347,terminal,total_degree,54.11666666666667,48.0,24.0,103.0,20.396985209822493,0.5924688057040998,0,0,15,60,0.0,0.0,0.25
LNGN0347,terminal,total_route_exposure,55.43333333333333,51.5,17.0,103.0,21.104555429740888,0.6046345811051694,0,1,13,60,0.0,0.016666666666666666,0.21666666666666667
LNGN0347,terminal,total_strength,68.43333333333334,68.0,27.0,109.0,19.001665106936233,0.5855614973262032,0,0,2,60,0.0,0.0,0.03333333333333333
LNGN0347,terminal,total_voyages,59.8,56.0,21.0,103.0,19.59833960452358,0.5961229946524064,0,0,7,60,0.0,0.0,0.11666666666666667
LNGN0348,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0348,terminal,eigenvector,85.31666666666666,95.0,1.0,127.0,33.51725670718207,0.2892602495543672,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
LNGN0348,terminal,node_throughput,94.78333333333333,95.0,41.0,127.0,16.087780041592662,0.2835561497326203,0,0,0,60,0.0,0.0,0.0
LNGN0348,terminal,pagerank,92.43333333333334,95.0,24.0,127.0,20.850855907861323,0.2962121212121212,0,0,3,60,0.0,0.0,0.05
LNGN0348,terminal,share_monthly_network_flow,94.78333333333333,95.0,41.0,127.0,16.087780041592662,0.2835561497326203,0,0,0,60,0.0,0.0,0.0
LNGN0348,terminal,total_degree,93.18333333333334,95.0,43.0,127.0,18.930283931243977,0.2808377896613191,0,0,0,60,0.0,0.0,0.0
LNGN0348,terminal,total_route_exposure,93.81666666666666,95.0,41.0,127.0,17.873843844716525,0.279144385026738,0,0,0,60,0.0,0.0,0.0
LNGN0348,terminal,total_strength,94.96666666666667,95.0,48.0,127.0,15.619378084655374,0.28262032085561495,0,0,0,60,0.0,0.0,0.0
LNGN0348,terminal,total_voyages,93.7,95.0,37.0,127.0,17.915337619869135,0.2835115864527629,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0351,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0351,terminal,eigenvector,75.06666666666666,87.0,1.0,118.0,32.254216209308765,0.4375222816399287,7,7,8,60,0.11666666666666667,0.11666666666666667,0.13333333333333333
LNGN0351,terminal,node_throughput,86.23333333333333,87.0,47.0,118.0,16.844620593467017,0.4324420677361854,0,0,0,60,0.0,0.0,0.0
LNGN0351,terminal,pagerank,84.6,86.0,53.0,118.0,14.477568856683085,0.4085115864527629,0,0,0,60,0.0,0.0,0.0
LNGN0351,terminal,share_monthly_network_flow,86.23333333333333,87.0,47.0,118.0,16.844620593467017,0.4324420677361854,0,0,0,60,0.0,0.0,0.0
LNGN0351,terminal,total_degree,71.83333333333333,68.0,31.0,118.0,23.597016952139267,0.45258467023172905,0,0,3,60,0.0,0.0,0.05
LNGN0351,terminal,total_route_exposure,74.31666666666666,76.5,24.0,118.0,23.177642402639506,0.45418894830659534,0,0,6,60,0.0,0.0,0.1
LNGN0351,terminal,total_strength,86.66666666666667,87.0,47.0,118.0,16.351713398706767,0.43021390374331553,0,0,0,60,0.0,0.0,0.0
LNGN0351,terminal,total_voyages,77.16666666666667,76.5,35.0,118.0,20.57410472683403,0.44852941176470584,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0354,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0354,terminal,eigenvector,78.76666666666667,86.5,1.0,125.0,34.15139110086576,0.37223707664884137,7,7,8,60,0.11666666666666667,0.11666666666666667,0.13333333333333333
LNGN0354,terminal,node_throughput,90.25,89.0,56.0,125.0,17.231843797979543,0.349108734402852,0,0,0,60,0.0,0.0,0.0
LNGN0354,terminal,pagerank,81.15,88.5,24.0,125.0,28.500267616941564,0.3989304812834225,0,0,8,60,0.0,0.0,0.13333333333333333
LNGN0354,terminal,share_monthly_network_flow,90.25,89.0,56.0,125.0,17.231843797979543,0.349108734402852,0,0,0,60,0.0,0.0,0.0
LNGN0354,terminal,total_degree,85.11666666666666,88.5,40.0,125.0,22.704506882298976,0.3453208556149733,0,0,0,60,0.0,0.0,0.0
LNGN0354,terminal,total_route_exposure,86.88333333333334,88.5,47.0,125.0,20.718526603809657,0.343270944741533,0,0,0,60,0.0,0.0,0.0
LNGN0354,terminal,total_strength,90.53333333333333,89.0,57.0,125.0,16.921019589693824,0.3476827094474153,0,0,0,60,0.0,0.0,0.0
LNGN0354,terminal,total_voyages,88.5,89.0,52.0,125.0,18.885471054468105,0.3413992869875223,0,0,0,60,0.0,0.0,0.0
LNGN0359,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0359,terminal,eigenvector,72.83333333333333,81.5,1.0,120.0,33.656876128578304,0.49732620320855614,7,8,9,60,0.11666666666666667,0.13333333333333333,0.15
LNGN0359,terminal,node_throughput,76.4,75.5,23.0,122.0,20.262012549161376,0.5372549019607843,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0359,terminal,pagerank,58.96666666666667,57.0,17.0,122.0,23.299790256324208,0.6309714795008913,0,1,10,60,0.0,0.016666666666666666,0.16666666666666666
LNGN0359,terminal,share_monthly_network_flow,76.4,75.5,23.0,122.0,20.262012549161376,0.5372549019607843,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0359,terminal,total_degree,59.53333333333333,56.0,15.0,122.0,23.165189157452716,0.5534313725490195,0,2,9,60,0.0,0.03333333333333333,0.15
LNGN0359,terminal,total_route_exposure,65.53333333333333,63.0,22.0,122.0,20.885049933731626,0.5366310160427807,0,0,3,60,0.0,0.0,0.05
LNGN0359,terminal,total_strength,77.36666666666666,76.0,29.0,122.0,19.423004591067592,0.5321301247771836,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0359,terminal,total_voyages,68.7,67.0,25.0,122.0,19.92809106661554,0.5354723707664883,0,0,4,60,0.0,0.0,0.06666666666666667
LNGN0361,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0361,terminal,eigenvector,85.41666666666667,95.0,1.0,127.0,33.9856857538316,0.2825311942959002,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
LNGN0361,terminal,node_throughput,97.4,95.0,73.0,127.0,13.681857342443779,0.2499108734402852,0,0,0,60,0.0,0.0,0.0
LNGN0361,terminal,pagerank,96.88333333333334,95.0,44.0,127.0,15.058182827170652,0.25267379679144386,0,0,0,60,0.0,0.0,0.0
LNGN0361,terminal,share_monthly_network_flow,97.4,95.0,73.0,127.0,13.681857342443779,0.2499108734402852,0,0,0,60,0.0,0.0,0.0
LNGN0361,terminal,total_degree,96.81666666666666,95.0,40.0,127.0,15.303142101937432,0.25115864527629234,0,0,0,60,0.0,0.0,0.0
LNGN0361,terminal,total_route_exposure,96.93333333333334,95.0,47.0,127.0,14.883578331664802,0.25084670231729056,0,0,0,60,0.0,0.0,0.0
LNGN0361,terminal,total_strength,97.4,95.0,73.0,127.0,13.681857342443779,0.2499108734402852,0,0,0,60,0.0,0.0,0.0
LNGN0361,terminal,total_voyages,97.01666666666667,95.0,52.0,127.0,14.610759521164901,0.25062388591800355,0,0,0,60,0.0,0.0,0.0
LNGN0362,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0362,terminal,eigenvector,84.25,93.5,1.0,127.0,34.00031156387656,0.31706773618538325,7,7,7,60,0.11666666666666667,0.11666666666666667,0.11666666666666667
LNGN0362,terminal,node_throughput,94.26666666666667,94.0,56.0,127.0,16.16112375127283,0.29795008912655974,0,0,0,60,0.0,0.0,0.0
LNGN0362,terminal,pagerank,89.0,93.5,22.0,127.0,25.48512361013241,0.32664884135472366,0,0,5,60,0.0,0.0,0.08333333333333333
LNGN0362,terminal,share_monthly_network_flow,94.26666666666667,94.0,56.0,127.0,16.16112375127283,0.29795008912655974,0,0,0,60,0.0,0.0,0.0
LNGN0362,terminal,total_degree,91.23333333333333,93.5,44.0,127.0,20.54624108198066,0.29826203208556146,0,0,0,60,0.0,0.0,0.0
LNGN0362,terminal,total_route_exposure,92.3,93.5,50.0,127.0,18.83856484511835,0.2954099821746881,0,0,0,60,0.0,0.0,0.0
LNGN0362,terminal,total_strength,94.45,94.0,57.0,127.0,15.894167995563224,0.29719251336898395,0,0,0,60,0.0,0.0,0.0
LNGN0362,terminal,total_voyages,93.2,93.5,55.0,127.0,17.493630802211072,0.2930035650623886,0,0,0,60,0.0,0.0,0.0
LNGN0363,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0363,terminal,eigenvector,60.1,70.0,1.0,118.0,35.1257788380991,0.5292780748663102,7,7,24,60,0.11666666666666667,0.11666666666666667,0.4
LNGN0363,terminal,node_throughput,77.31666666666666,76.5,33.0,118.0,19.302666599542857,0.5009803921568627,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0363,terminal,pagerank,64.48333333333333,59.5,20.0,118.0,27.362284860156716,0.5700980392156862,0,0,13,60,0.0,0.0,0.21666666666666667
LNGN0363,terminal,share_monthly_network_flow,77.31666666666666,76.5,33.0,118.0,19.302666599542857,0.5009803921568627,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0363,terminal,total_degree,66.45,60.5,24.0,118.0,25.503356375988595,0.49674688057041,0,0,9,60,0.0,0.0,0.15
LNGN0363,terminal,total_route_exposure,70.55,67.5,27.0,118.0,22.779283630348534,0.49046345811051695,0,0,2,60,0.0,0.0,0.03333333333333333
LNGN0363,terminal,total_strength,77.95,76.5,35.0,118.0,18.786422251640918,0.49768270944741533,0,0,1,60,0.0,0.0,0.016666666666666666
LNGN0363,terminal,total_voyages,74.45,73.0,31.0,118.0,20.92312401731796,0.48012477718360075,0,0,3,60,0.0,0.0,0.05
LNGN0364,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
LNGN0364,terminal,eigenvector,84.31666666666666,94.5,1.0,127.0,34.30446512749638,0.28685383244206775,7,7,8,60,0.11666666666666667,0.11666666666666667,0.13333333333333333
LNGN0364,terminal,node_throughput,96.96666666666667,95.0,73.0,127.0,13.336539162622298,0.2503119429590018,0,0,0,60,0.0,0.0,0.0
LNGN0364,terminal,pagerank,96.78333333333333,95.0,73.0,127.0,13.590988623033,0.2516042780748663,0,0,0,60,0.0,0.0,0.0
LNGN0364,terminal,share_monthly_network_flow,96.96666666666667,95.0,73.0,127.0,13.336539162622298,0.2503119429590018,0,0,0,60,0.0,0.0,0.0
LNGN0364,terminal,total_degree,96.61666666666666,95.0,63.0,127.0,13.944310141083871,0.2501336898395722,0,0,0,60,0.0,0.0,0.0
LNGN0364,terminal,total_route_exposure,96.8,95.0,73.0,127.0,13.561910769829359,0.2496434937611408,0,0,0,60,0.0,0.0,0.0
LNGN0364,terminal,total_strength,96.98333333333333,95.0,73.0,127.0,13.320675488886664,0.250222816399287,0,0,0,60,0.0,0.0,0.0
LNGN0364,terminal,total_voyages,96.93333333333334,95.0,73.0,127.0,13.371949728742726,0.24928698752228165,0,0,0,60,0.0,0.0,0.0
LNGN0372,terminal,betweenness,21.533333333333335,22.0,18.0,24.0,1.1118265116871402,0.44777183600713016,0,2,60,60,0.0,0.03333333333333333,1.0
