country,period_month,outgoing_flow,outgoing_voyages,active_export_terminals,destination_countries,incoming_flow,incoming_voyages,active_import_terminals,origin_countries,throughput,voyage_count,export_share,country_role,active,year,month
Qatar,2022-12-01,7053094,34,1,12,0,0,0,0,7053094,34,1,exporter,1,2022,12
Russia,2022-12-01,3087000,20,3,5,0,0,0,0,3087000,20,1,exporter,1,2022,12
South Korea,2022-12-01,0,0,0,0,3164340,17,5,5,3164340,17,0,importer,1,2022,12
Spain,2022-12-01,0,0,0,0,2496359,15,5,5,2496359,15,0,importer,1,2022,12
Sweden,2022-12-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2022,12
Taiwan,2022-12-01,0,0,0,0,1056482,7,2,4,1056482,7,0,importer,1,2022,12
Thailand,2022-12-01,0,0,0,0,170000,1,1,1,170000,1,0,importer,1,2022,12
Trinidad and Tobago,2022-12-01,612661,4,1,4,0,0,0,0,612661,4,1,exporter,1,2022,12
Turkmenistan,2022-12-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2022,12
Türkiye,2022-12-01,0,0,0,0,1589956,10,3,4,1589956,10,0,importer,1,2022,12
United Arab Emirates,2022-12-01,409100,3,1,3,210000,1,1,1,619100,4,0.660797932483,bidirectional,1,2022,12
United Kingdom,2022-12-01,0,0,0,0,2270802,13,2,2,2270802,13,0,importer,1,2022,12
United States,2022-12-01,8304633,49,4,15,0,0,0,0,8304633,49,1,exporter,1,2022,12
Algeria,2023-01-01,689558,6,1,4,0,0,0,0,689558,6,1,exporter,1,2023,1
Argentina,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
Australia,2023-01-01,3030003,19,5,4,0,0,0,0,3030003,19,1,exporter,1,2023,1
Bangladesh,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
Belgium,2023-01-01,0,0,0,0,1557920,9,1,3,1557920,9,0,importer,1,2023,1
Brazil,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
Cameroon,2023-01-01,344000,2,1,1,0,0,0,0,344000,2,1,exporter,1,2023,1
Canada,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
Chile,2023-01-01,0,0,0,0,164000,1,1,1,164000,1,0,importer,1,2023,1
China,2023-01-01,0,0,0,0,3311418,16,8,5,3311418,16,0,importer,1,2023,1
Colombia,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
Croatia,2023-01-01,0,0,0,0,432200,2,1,1,432200,2,0,importer,1,2023,1
Egypt,2023-01-01,841600,5,1,3,0,0,0,0,841600,5,1,exporter,1,2023,1
El Salvador,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
Equatorial Guinea,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
Finland,2023-01-01,0,0,0,0,36000,2,1,1,36000,2,0,importer,1,2023,1
France,2023-01-01,0,0,0,0,3276874,20,3,8,3276874,20,0,importer,1,2023,1
Germany,2023-01-01,0,0,0,0,174000,1,1,1,174000,1,0,importer,1,2023,1
Gibraltar,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
Greece,2023-01-01,0,0,0,0,75500,1,1,1,75500,1,0,importer,1,2023,1
Hong Kong,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
India,2023-01-01,0,0,0,0,1317302,7,4,3,1317302,7,0,importer,1,2023,1
Indonesia,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
Italy,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
Jamaica,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
Japan,2023-01-01,0,0,0,0,2524407,15,7,4,2524407,15,0,importer,1,2023,1
Jordan,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
Kuwait,2023-01-01,0,0,0,0,149600,1,1,1,149600,1,0,importer,1,2023,1
Lithuania,2023-01-01,0,0,0,0,319925,2,1,2,319925,2,0,importer,1,2023,1
Malaysia,2023-01-01,138000,1,1,1,0,0,0,0,138000,1,1,exporter,1,2023,1
Malta,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
Mexico,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
Mozambique,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
Netherlands,2023-01-01,0,0,0,0,1364591,8,1,5,1364591,8,0,importer,1,2023,1
Nigeria,2023-01-01,1831090,12,1,7,0,0,0,0,1831090,12,1,exporter,1,2023,1
Norway,2023-01-01,1074395,8,2,7,22969,1,1,1,1097364,9,0.97906893246,exporter,1,2023,1
Oman,2023-01-01,159800,1,1,1,0,0,0,0,159800,1,1,exporter,1,2023,1
Pakistan,2023-01-01,0,0,0,0,803102,5,1,1,803102,5,0,importer,1,2023,1
Panama,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
Peru,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
Philippines,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
Poland,2023-01-01,0,0,0,0,724970,4,1,4,724970,4,0,importer,1,2023,1
Portugal,2023-01-01,0,0,0,0,475500,3,1,2,475500,3,0,importer,1,2023,1
Qatar,2023-01-01,9075161,45,1,13,0,0,0,0,9075161,45,1,exporter,1,2023,1
Russia,2023-01-01,2854307,21,2,7,0,0,0,0,2854307,21,1,exporter,1,2023,1
South Korea,2023-01-01,0,0,0,0,3464754,20,5,8,3464754,20,0,importer,1,2023,1
Spain,2023-01-01,0,0,0,0,1937300,12,4,3,1937300,12,0,importer,1,2023,1
Sweden,2023-01-01,0,0,0,0,68907,3,2,2,68907,3,0,importer,1,2023,1
Taiwan,2023-01-01,0,0,0,0,1228910,8,2,3,1228910,8,0,importer,1,2023,1
Thailand,2023-01-01,0,0,0,0,598700,3,1,1,598700,3,0,importer,1,2023,1
Trinidad and Tobago,2023-01-01,646120,4,1,4,0,0,0,0,646120,4,1,exporter,1,2023,1
Turkmenistan,2023-01-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,1
Türkiye,2023-01-01,0,0,0,0,2013340,12,2,4,2013340,12,0,importer,1,2023,1
United Arab Emirates,2023-01-01,407490,3,1,2,0,0,0,0,407490,3,1,exporter,1,2023,1
United Kingdom,2023-01-01,0,0,0,0,2087783,12,2,4,2087783,12,0,importer,1,2023,1
United States,2023-01-01,7176568,42,4,16,138120,1,1,1,7314688,43,0.981117444791,exporter,1,2023,1
Algeria,2023-02-01,1109116,8,2,3,0,0,0,0,1109116,8,1,exporter,1,2023,2
Argentina,2023-02-01,0,0,0,0,180000,1,1,1,180000,1,0,importer,1,2023,2
Australia,2023-02-01,3910627,25,5,4,0,0,0,0,3910627,25,1,exporter,1,2023,2
Bangladesh,2023-02-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,2
Belgium,2023-02-01,0,0,0,0,2479700,15,1,3,2479700,15,0,importer,1,2023,2
Brazil,2023-02-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,2
Cameroon,2023-02-01,324000,2,1,1,0,0,0,0,324000,2,1,exporter,1,2023,2
Canada,2023-02-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,2
Chile,2023-02-01,0,0,0,0,342520,2,1,1,342520,2,0,importer,1,2023,2
China,2023-02-01,0,0,0,0,3049642,16,7,5,3049642,16,0,importer,1,2023,2
Colombia,2023-02-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,2
Croatia,2023-02-01,0,0,0,0,772717,4,1,3,772717,4,0,importer,1,2023,2
Egypt,2023-02-01,1298139,8,2,6,0,0,0,0,1298139,8,1,exporter,1,2023,2
El Salvador,2023-02-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,2
Equatorial Guinea,2023-02-01,326615,2,1,1,0,0,0,0,326615,2,1,exporter,1,2023,2
Finland,2023-02-01,0,0,0,0,206200,3,2,1,206200,3,0,importer,1,2023,2
France,2023-02-01,0,0,0,0,2561911,16,3,7,2561911,16,0,importer,1,2023,2
Germany,2023-02-01,0,0,0,0,517772,3,2,2,517772,3,0,importer,1,2023,2
Gibraltar,2023-02-01,0,0,0,0,159274,1,1,1,159274,1,0,importer,1,2023,2
Greece,2023-02-01,0,0,0,0,174000,1,1,1,174000,1,0,importer,1,2023,2
Hong Kong,2023-02-01,0,0,0,0,265000,1,1,1,265000,1,0,importer,1,2023,2
India,2023-02-01,0,0,0,0,1421108,7,3,4,1421108,7,0,importer,1,2023,2
Indonesia,2023-02-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,2
Italy,2023-02-01,0,0,0,0,478548,3,1,2,478548,3,0,importer,1,2023,2
Jamaica,2023-02-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,2
Japan,2023-02-01,0,0,0,0,2794065,18,8,4,2794065,18,0,importer,1,2023,2
Jordan,2023-02-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,2
Kuwait,2023-02-01,0,0,0,0,771866,4,1,1,771866,4,0,importer,1,2023,2
Lithuania,2023-02-01,0,0,0,0,303517,2,1,2,303517,2,0,importer,1,2023,2
Malaysia,2023-02-01,816000,5,1,4,267335,1,1,1,1083335,6,0.753229610416,bidirectional,1,2023,2
Malta,2023-02-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,2
Mexico,2023-02-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,2
Mozambique,2023-02-01,174000,1,1,1,0,0,0,0,174000,1,1,exporter,1,2023,2
Netherlands,2023-02-01,0,0,0,0,1187310,7,2,3,1187310,7,0,importer,1,2023,2
Nigeria,2023-02-01,1582200,10,1,10,0,0,0,0,1582200,10,1,exporter,1,2023,2
Norway,2023-02-01,587459,4,1,3,0,0,0,0,587459,4,1,exporter,1,2023,2
Oman,2023-02-01,170000,1,1,1,0,0,0,0,170000,1,1,exporter,1,2023,2
Pakistan,2023-02-01,0,0,0,0,431300,3,1,2,431300,3,0,importer,1,2023,2
Panama,2023-02-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,2
Peru,2023-02-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,2
Philippines,2023-02-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,2
Poland,2023-02-01,0,0,0,0,378870,2,1,2,378870,2,0,importer,1,2023,2
Portugal,2023-02-01,0,0,0,0,641220,4,1,3,641220,4,0,importer,1,2023,2
Qatar,2023-02-01,9115313,45,1,17,0,0,0,0,9115313,45,1,exporter,1,2023,2
Russia,2023-02-01,4081907,29,3,8,0,0,0,0,4081907,29,1,exporter,1,2023,2
South Korea,2023-02-01,0,0,0,0,2977362,16,4,7,2977362,16,0,importer,1,2023,2
Spain,2023-02-01,0,0,0,0,3319182,20,6,6,3319182,20,0,importer,1,2023,2
Sweden,2023-02-01,0,0,0,0,68907,3,1,1,68907,3,0,importer,1,2023,2
Taiwan,2023-02-01,0,0,0,0,1236368,8,2,3,1236368,8,0,importer,1,2023,2
Thailand,2023-02-01,0,0,0,0,333800,2,1,2,333800,2,0,importer,1,2023,2
Trinidad and Tobago,2023-02-01,480579,3,1,2,0,0,0,0,480579,3,1,exporter,1,2023,2
Turkmenistan,2023-02-01,160500,1,1,1,0,0,0,0,160500,1,1,exporter,1,2023,2
Türkiye,2023-02-01,0,0,0,0,1605608,10,3,4,1605608,10,0,importer,1,2023,2
United Arab Emirates,2023-02-01,272100,2,1,2,426300,2,1,1,698400,4,0.389604810997,bidirectional,1,2023,2
United Kingdom,2023-02-01,0,0,0,0,2648498,15,2,3,2648498,15,0,importer,1,2023,2
United States,2023-02-01,7729404,45,5,14,138059,1,1,1,7867463,46,0.982451903492,exporter,1,2023,2
Algeria,2023-03-01,1237314,11,2,5,0,0,0,0,1237314,11,1,exporter,1,2023,3
Argentina,2023-03-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,3
Australia,2023-03-01,3984151,25,5,5,0,0,0,0,3984151,25,1,exporter,1,2023,3
Bangladesh,2023-03-01,0,0,0,0,138000,1,1,1,138000,1,0,importer,1,2023,3
Belgium,2023-03-01,0,0,0,0,3017715,19,1,4,3017715,19,0,importer,1,2023,3
Brazil,2023-03-01,0,0,0,0,172000,1,1,1,172000,1,0,importer,1,2023,3
Cameroon,2023-03-01,344000,2,1,1,0,0,0,0,344000,2,1,exporter,1,2023,3
Canada,2023-03-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,3
Chile,2023-03-01,0,0,0,0,519000,3,2,2,519000,3,0,importer,1,2023,3
China,2023-03-01,0,0,0,0,4109565,23,7,8,4109565,23,0,importer,1,2023,3
Colombia,2023-03-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,3
Croatia,2023-03-01,0,0,0,0,420000,2,1,1,420000,2,0,importer,1,2023,3
Egypt,2023-03-01,1377800,8,2,4,174000,1,1,1,1551800,9,0.887872148473,bidirectional,1,2023,3
El Salvador,2023-03-01,0,0,0,0,138158,1,1,1,138158,1,0,importer,1,2023,3
Equatorial Guinea,2023-03-01,175000,1,1,1,0,0,0,0,175000,1,1,exporter,1,2023,3
Finland,2023-03-01,0,0,0,0,206200,3,2,1,206200,3,0,importer,1,2023,3
France,2023-03-01,0,0,0,0,2572603,14,3,5,2572603,14,0,importer,1,2023,3
Germany,2023-03-01,0,0,0,0,173400,1,1,1,173400,1,0,importer,1,2023,3
Gibraltar,2023-03-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,3
Greece,2023-03-01,0,0,0,0,75500,1,1,1,75500,1,0,importer,1,2023,3
Hong Kong,2023-03-01,0,0,0,0,265000,1,1,1,265000,1,0,importer,1,2023,3
India,2023-03-01,0,0,0,0,1712590,10,4,5,1712590,10,0,importer,1,2023,3
Indonesia,2023-03-01,0,0,0,0,841958,5,2,2,841958,5,0,importer,1,2023,3
Italy,2023-03-01,0,0,0,0,151000,2,1,1,151000,2,0,importer,1,2023,3
Jamaica,2023-03-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,3
Japan,2023-03-01,0,0,0,0,2293469,15,5,4,2293469,15,0,importer,1,2023,3
Jordan,2023-03-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,3
Kuwait,2023-03-01,0,0,0,0,525152,3,1,2,525152,3,0,importer,1,2023,3
Lithuania,2023-03-01,0,0,0,0,591908,4,1,1,591908,4,0,importer,1,2023,3
Malaysia,2023-03-01,450000,3,1,3,449100,3,1,3,899100,6,0.500500500501,bidirectional,1,2023,3
Malta,2023-03-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,3
Mexico,2023-03-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,3
Mozambique,2023-03-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,3
Netherlands,2023-03-01,0,0,0,0,2220551,13,2,3,2220551,13,0,importer,1,2023,3
Nigeria,2023-03-01,2581508,17,1,10,0,0,0,0,2581508,17,1,exporter,1,2023,3
Norway,2023-03-01,1090965,8,2,5,0,0,0,0,1090965,8,1,exporter,1,2023,3
Oman,2023-03-01,388500,2,1,2,0,0,0,0,388500,2,1,exporter,1,2023,3
Pakistan,2023-03-01,0,0,0,0,729964,5,1,2,729964,5,0,importer,1,2023,3
Panama,2023-03-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,3
Peru,2023-03-01,172000,1,1,1,0,0,0,0,172000,1,1,exporter,1,2023,3
Philippines,2023-03-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,3
Poland,2023-03-01,0,0,0,0,216000,1,1,1,216000,1,0,importer,1,2023,3
Portugal,2023-03-01,0,0,0,0,934842,6,1,2,934842,6,0,importer,1,2023,3
Qatar,2023-03-01,9219496,47,1,16,0,0,0,0,9219496,47,1,exporter,1,2023,3
Russia,2023-03-01,4790601,34,3,7,0,0,0,0,4790601,34,1,exporter,1,2023,3
South Korea,2023-03-01,0,0,0,0,1893864,10,5,5,1893864,10,0,importer,1,2023,3
Spain,2023-03-01,0,0,0,0,4078726,26,6,7,4078726,26,0,importer,1,2023,3
Sweden,2023-03-01,0,0,0,0,86907,4,2,2,86907,4,0,importer,1,2023,3
Taiwan,2023-03-01,0,0,0,0,461354,3,2,2,461354,3,0,importer,1,2023,3
Thailand,2023-03-01,0,0,0,0,1408614,8,1,4,1408614,8,0,importer,1,2023,3
Trinidad and Tobago,2023-03-01,484158,3,1,3,0,0,0,0,484158,3,1,exporter,1,2023,3
Turkmenistan,2023-03-01,160500,1,1,1,0,0,0,0,160500,1,1,exporter,1,2023,3
Türkiye,2023-03-01,0,0,0,0,1301916,8,3,3,1301916,8,0,importer,1,2023,3
United Arab Emirates,2023-03-01,816690,6,1,5,409400,3,1,2,1226090,9,0.666093027429,bidirectional,1,2023,3
United Kingdom,2023-03-01,0,0,0,0,3324028,18,2,6,3324028,18,0,importer,1,2023,3
United States,2023-03-01,8814801,52,5,18,475000,3,1,2,9289801,55,0.948868657143,exporter,1,2023,3
Algeria,2023-04-01,1622058,12,2,6,0,0,0,0,1622058,12,1,exporter,1,2023,4
Argentina,2023-04-01,0,0,0,0,160000,1,1,1,160000,1,0,importer,1,2023,4
Australia,2023-04-01,4332864,27,5,5,0,0,0,0,4332864,27,1,exporter,1,2023,4
Bangladesh,2023-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,4
Belgium,2023-04-01,0,0,0,0,2082700,14,1,4,2082700,14,0,importer,1,2023,4
Brazil,2023-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,4
Cameroon,2023-04-01,174000,1,1,1,0,0,0,0,174000,1,1,exporter,1,2023,4
Canada,2023-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,4
Chile,2023-04-01,0,0,0,0,509158,3,1,1,509158,3,0,importer,1,2023,4
China,2023-04-01,0,0,0,0,3881232,22,9,6,3881232,22,0,importer,1,2023,4
Colombia,2023-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,4
Croatia,2023-04-01,0,0,0,0,432400,2,1,1,432400,2,0,importer,1,2023,4
Egypt,2023-04-01,856200,5,1,5,0,0,0,0,856200,5,1,exporter,1,2023,4
El Salvador,2023-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,4
Equatorial Guinea,2023-04-01,290773,2,1,2,0,0,0,0,290773,2,1,exporter,1,2023,4
Finland,2023-04-01,0,0,0,0,18000,1,1,1,18000,1,0,importer,1,2023,4
France,2023-04-01,0,0,0,0,3319858,20,3,6,3319858,20,0,importer,1,2023,4
Germany,2023-04-01,0,0,0,0,522000,3,3,1,522000,3,0,importer,1,2023,4
Gibraltar,2023-04-01,0,0,0,0,174000,1,1,1,174000,1,0,importer,1,2023,4
Greece,2023-04-01,0,0,0,0,670400,4,1,4,670400,4,0,importer,1,2023,4
Hong Kong,2023-04-01,0,0,0,0,145700,1,1,1,145700,1,0,importer,1,2023,4
India,2023-04-01,0,0,0,0,1814325,10,4,6,1814325,10,0,importer,1,2023,4
Indonesia,2023-04-01,138273,1,1,1,138273,1,1,1,276546,2,0.5,bidirectional,1,2023,4
Italy,2023-04-01,0,0,0,0,679000,5,3,3,679000,5,0,importer,1,2023,4
Jamaica,2023-04-01,0,0,0,0,347400,2,1,2,347400,2,0,importer,1,2023,4
Japan,2023-04-01,0,0,0,0,2203644,14,6,1,2203644,14,0,importer,1,2023,4
Jordan,2023-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,4
Kuwait,2023-04-01,0,0,0,0,1546494,8,1,3,1546494,8,0,importer,1,2023,4
Lithuania,2023-04-01,0,0,0,0,459509,3,1,2,459509,3,0,importer,1,2023,4
Malaysia,2023-04-01,264000,3,1,2,441335,2,2,2,705335,5,0.374290230883,bidirectional,1,2023,4
Malta,2023-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,4
Mexico,2023-04-01,0,0,0,0,155000,1,1,1,155000,1,0,importer,1,2023,4
Mozambique,2023-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,4
Netherlands,2023-04-01,0,0,0,0,2042012,12,2,4,2042012,12,0,importer,1,2023,4
Nigeria,2023-04-01,1686620,11,1,5,0,0,0,0,1686620,11,1,exporter,1,2023,4
Norway,2023-04-01,883071,6,1,5,0,0,0,0,883071,6,1,exporter,1,2023,4
Oman,2023-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,4
Pakistan,2023-04-01,0,0,0,0,727104,5,1,1,727104,5,0,importer,1,2023,4
Panama,2023-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,4
Peru,2023-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,4
Philippines,2023-04-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,4
Poland,2023-04-01,0,0,0,0,774252,4,1,2,774252,4,0,importer,1,2023,4
Portugal,2023-04-01,0,0,0,0,650000,4,1,4,650000,4,0,importer,1,2023,4
Qatar,2023-04-01,9261225,45,1,15,0,0,0,0,9261225,45,1,exporter,1,2023,4
Russia,2023-04-01,2877400,21,2,7,0,0,0,0,2877400,21,1,exporter,1,2023,4
South Korea,2023-04-01,0,0,0,0,2388858,13,5,5,2388858,13,0,importer,1,2023,4
Spain,2023-04-01,0,0,0,0,2573997,16,6,7,2573997,16,0,importer,1,2023,4
Sweden,2023-04-01,0,0,0,0,18000,1,1,1,18000,1,0,importer,1,2023,4
Taiwan,2023-04-01,0,0,0,0,717016,5,2,3,717016,5,0,importer,1,2023,4
Thailand,2023-04-01,0,0,0,0,828000,4,1,2,828000,4,0,importer,1,2023,4
Trinidad and Tobago,2023-04-01,1165217,7,1,5,0,0,0,0,1165217,7,1,exporter,1,2023,4
Turkmenistan,2023-04-01,386200,2,1,2,0,0,0,0,386200,2,1,exporter,1,2023,4
Türkiye,2023-04-01,0,0,0,0,988058,6,3,2,988058,6,0,importer,1,2023,4
United Arab Emirates,2023-04-01,692490,5,1,3,135000,1,1,1,827490,6,0.836856034514,bidirectional,1,2023,4
United Kingdom,2023-04-01,0,0,0,0,2164029,12,2,3,2164029,12,0,importer,1,2023,4
United States,2023-04-01,9076363,53,5,19,0,0,0,0,9076363,53,1,exporter,1,2023,4
Algeria,2023-05-01,2053730,15,2,9,0,0,0,0,2053730,15,1,exporter,1,2023,5
Argentina,2023-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,5
Australia,2023-05-01,2616145,17,4,6,0,0,0,0,2616145,17,1,exporter,1,2023,5
Bangladesh,2023-05-01,0,0,0,0,339500,2,1,2,339500,2,0,importer,1,2023,5
Belgium,2023-05-01,0,0,0,0,2058568,14,1,3,2058568,14,0,importer,1,2023,5
Brazil,2023-05-01,0,0,0,0,160000,1,1,1,160000,1,0,importer,1,2023,5
Cameroon,2023-05-01,344000,2,1,2,0,0,0,0,344000,2,1,exporter,1,2023,5
Canada,2023-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,5
Chile,2023-05-01,0,0,0,0,855582,5,2,4,855582,5,0,importer,1,2023,5
China,2023-05-01,0,0,0,0,3654717,21,12,8,3654717,21,0,importer,1,2023,5
Colombia,2023-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,5
Croatia,2023-05-01,0,0,0,0,339000,2,1,2,339000,2,0,importer,1,2023,5
Egypt,2023-05-01,637674,4,2,4,0,0,0,0,637674,4,1,exporter,1,2023,5
El Salvador,2023-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,5
Equatorial Guinea,2023-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,5
Finland,2023-05-01,0,0,0,0,348200,3,2,2,348200,3,0,importer,1,2023,5
France,2023-05-01,0,0,0,0,3543841,21,3,7,3543841,21,0,importer,1,2023,5
Germany,2023-05-01,0,0,0,0,174000,1,1,1,174000,1,0,importer,1,2023,5
Gibraltar,2023-05-01,0,0,0,0,1131335,5,1,3,1131335,5,0,importer,1,2023,5
Greece,2023-05-01,0,0,0,0,180082,1,1,1,180082,1,0,importer,1,2023,5
Hong Kong,2023-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,5
India,2023-05-01,0,0,0,0,1726648,9,3,7,1726648,9,0,importer,1,2023,5
Indonesia,2023-05-01,0,0,0,0,522000,3,3,2,522000,3,0,importer,1,2023,5
Italy,2023-05-01,0,0,0,0,676717,5,2,2,676717,5,0,importer,1,2023,5
Jamaica,2023-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,5
Japan,2023-05-01,0,0,0,0,1999141,13,7,4,1999141,13,0,importer,1,2023,5
Jordan,2023-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,5
Kuwait,2023-05-01,0,0,0,0,987166,6,1,3,987166,6,0,importer,1,2023,5
Lithuania,2023-05-01,0,0,0,0,177208,2,1,2,177208,2,0,importer,1,2023,5
Malaysia,2023-05-01,219000,2,1,2,0,0,0,0,219000,2,1,exporter,1,2023,5
Malta,2023-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,5
Mexico,2023-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,5
Mozambique,2023-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,5
Netherlands,2023-05-01,0,0,0,0,2545524,15,2,6,2545524,15,0,importer,1,2023,5
Nigeria,2023-05-01,2463214,16,1,8,0,0,0,0,2463214,16,1,exporter,1,2023,5
Norway,2023-05-01,480340,4,2,4,0,0,0,0,480340,4,1,exporter,1,2023,5
Oman,2023-05-01,1008028,6,1,6,0,0,0,0,1008028,6,1,exporter,1,2023,5
Pakistan,2023-05-01,0,0,0,0,1023106,7,1,2,1023106,7,0,importer,1,2023,5
Panama,2023-05-01,0,0,0,0,174000,1,1,1,174000,1,0,importer,1,2023,5
Peru,2023-05-01,170000,1,1,1,0,0,0,0,170000,1,1,exporter,1,2023,5
Philippines,2023-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,5
Poland,2023-05-01,0,0,0,0,1067987,6,1,2,1067987,6,0,importer,1,2023,5
Portugal,2023-05-01,0,0,0,0,1014000,6,1,3,1014000,6,0,importer,1,2023,5
Qatar,2023-05-01,10041622,50,1,19,0,0,0,0,10041622,50,1,exporter,1,2023,5
Russia,2023-05-01,5025143,34,4,9,0,0,0,0,5025143,34,1,exporter,1,2023,5
South Korea,2023-05-01,0,0,0,0,1439900,7,4,4,1439900,7,0,importer,1,2023,5
Spain,2023-05-01,0,0,0,0,3671572,22,6,6,3671572,22,0,importer,1,2023,5
Sweden,2023-05-01,0,0,0,0,40969,2,1,2,40969,2,0,importer,1,2023,5
Taiwan,2023-05-01,0,0,0,0,916835,6,2,3,916835,6,0,importer,1,2023,5
Thailand,2023-05-01,0,0,0,0,702226,4,1,3,702226,4,0,importer,1,2023,5
Trinidad and Tobago,2023-05-01,330220,2,1,2,0,0,0,0,330220,2,1,exporter,1,2023,5
Turkmenistan,2023-05-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,5
Türkiye,2023-05-01,0,0,0,0,501158,3,1,3,501158,3,0,importer,1,2023,5
United Arab Emirates,2023-05-01,407000,3,1,3,481788,3,1,2,888788,6,0.457926974712,bidirectional,1,2023,5
United Kingdom,2023-05-01,0,0,0,0,2134829,11,2,3,2134829,11,0,importer,1,2023,5
United States,2023-05-01,9107409,53,5,20,315926,2,2,1,9423335,55,0.966474077383,exporter,1,2023,5
Algeria,2023-06-01,1984080,16,2,8,0,0,0,0,1984080,16,1,exporter,1,2023,6
Argentina,2023-06-01,0,0,0,0,0,0,0,0,0,0,,inactive,0,2023,6
